rating,user_name,date,contributions,review_text,id_resto
5.0,Philippe J,June 25 2024,3,"Tasty dishes, a (very) accessible rate 26 € flat starter dessert at lunch, at this level of cooking and service, it is top. And a magical place full of history! In short, a Grand Restaurant, accessible to as many people as possible. Bravo!",8
2.0,Annie  S,September 16 2023,2,"I still don't understand how water was added to my friend's glass of white wine, I highly doubt that it was accidental How did a restaurant of your standard fall so low? Furthermore, we were disappointed with the quality of the dishes. As for the service we had to wait 1 hour after entering... I don't think I'll come back, it's a shame because the setting is pretty.",8
4.0,Armelle D,January 20 2024,1,"It was the first time and a dream for years to come and eat in this place. I took the starter/main course/dessert menu for 26 euros, and later, I saw that I had been charged 5 euros for dessert!! which gave me 23 + 5 = 29 euros my husband had the starter/main course menu for 23 euros, and preferred the cheese, the bill said 9 euros, and I still found it a little high!! 23 + 9 = 32 euros Well, a little disappointed for that, but otherwise the meal was nice.",8
2.0,Laure3369,June 16 2024,2,"Value for money not at all up to par with the place… very long service. (More than 2 hours for appetizer, main course, dessert at lunch) Error in ordering the aperitif and cocktail consisting mainly of ice cubes. The menu advertises salmon with artichokes. We are served salmon with eggplant without informing us. The waiter comes back twice to take the order for the coffees, two of which were spilled... when we are asked how our lunch went and we point out the time and the problem with the dish, not a word of apology barely an “ah, we didn’t tell you about the dish…”. Not professional at all. A real disappointment!",8
2.0,Lisa-Maree H,October 19 2024,3,My daughters and I ordered the steak medium and requested beans and potatoes as extras. I ordered the pork because the menus was so limited and I don't eat steak. The meal was not good. The steaks were so rare my daughters couldn't eat their meal and my pork was tough. The waiter didn't come near us to pour our wine and the whole experience left us sorry we dined here.,8
5.0,Frank M,November 5 2024,3,"We were pleasantly surprised during our visit to Lyon by the location Grand Hôtel Dieu. Especially of the way in which a historic building can get a perfect current interpretation.  In doing so, we discovered 'Le Grand Réfectoire': a special location that attracted us just by being able to observe the activity in the kitchen from the outside. The reservation of a dinner went very smoothly online. It is particularly smart to spread the guests at reception per 15 minutes. We did see long lines at many other restaurants. The reception was rather cool and could be a little more exuberant by French standards. But that was more than made up for by dinner, a tasting menu in 3 courses. The wine chosen was perfect.  Needless to say, the location itself also made the whole thing very special. All for a very correct price. So, those who want to spend an evening in Lyon with a dinner that strongly resembles the big names and stars know where to go.",8
3.0,mcmicha,January 13 2024,2,"Nice place. On the other hand, I find that the servers do not present the lunch menus well. I didn't understand that there were 2 menus and ended up with a dish of scallops without dessert and we paid very expensively. In addition, the quantity is minimalist, it is excessive. Next time I will pay more attention to the menus. Too bad the servers don't draw attention to these 2 menus.",8
2.0,Fran D,October 9 2024,101,"First of all the restaurant is very large, with bland decor. Not at all what I expected from a Michelin or from the historic ancient building. Our first waitress was shy and lacked confidence therefore when we asked for a Cote du Rhone, she recommended a wine but it turned out to be a Beaujolias. We tried to drink it but it was sweet and fizzy, so we asked another server to please replace it and she kindly did so. Then the starter was good but lacked any ingenuity. The main plat was pork loin. The small portion arrived lukewarm at best and loaded with fat. The sauce was unremarkable. the accompanying vegetables were both white (endive and fennel) and both lacked any flavor, in fact the fennel tasted burned. We did not eat them beyond one taste. We ordered one lemon shortbread desert which was good. I must add that given the very large dining area, the restaurant attracts very large groups of tours (groups of 15-20 people at 3 different tables). These people are loud and the ambiance is decidedly not what we love about France, which is a small bistro with intimate dining that feels personalized. Our second server was wonderful, she was confident, well informed and efficient. Thank God for her!!!",8
3.0,Eva G,January 18 2024,1,"Disappointing... Unfortunately poorly trained staff, who misunderstand the ingredients present in the dishes from customers and familiarities. Unfortunately it is not worthy of a Michelin restaurant. A bit of the feeling of having simply financed the framework. Damage...",8
3.0,vd70000,December 24 2023,7,"The Grand Réfectoire is an impressive place steeped in history, with a bistronomic reputation. Despite the advice of an acquaintance who had a mixed experience there recently - due to a question of service - we decided to try it for ourselves. After booking online and duly reconfirming the reservation, when we arrived our table was not available and we found ourselves alone at the very back of the restaurant. With the card in hand (2 cards for 4), we were able to order. The starters arrived in a reasonable time and the quality was very good. Then we were forgotten for more than half an hour, we had to beg for dishes, a bottle of water, bread and wine, which had not been reserved and left on another table. The dishes arrived shortly after, the quality was correct, the bread “being cooked” arrived when our dishes were finished, and cold… Magical, not only is it made immediately, but it is immediately refrigerated so that the we don't get burned. Dessert and coffee, the coffee arrived well before dessert, in short. Our server was very friendly, we don't blame him, but the general organization really leaves something to be desired. At the checkout, we express our dissatisfaction, the person offers to offer us (finally) coffee. 2.5€ on an addition of more than 200€. What to say..?! A reputation not really deserved...?! We won't be back for a while.",8
1.0,Iveta A,September 10 2024,1,"Horrible food and horrible service. I waited one hour for a salad (6 pieces of tomatoes and burrata cheese) while my friend’s starter arrived 40 min earlier. When I asked if they forgot my salad they brought it to me and said “here is the salad, what is the problem”. They then served me uncooked pigeon. And by uncooked I mean, I dont even think it was heated or cooked at all. I sent it back and they “cooked” it by frying it on one side only and splashing the meat back in my plate. No apology, no nothing. I sent it back without eating any of it and they charged me for it at the end! Horrible three hour experience with horrible staff and even more horrible food.",8
3.0,arnaud C,September 24 2024,1,"The friendly place/setting A little disappointed about the quality of the service on small things (see a waiter filling an e bottle with a cubi,...) but which compensates with a nice attention of the service that put candles on dessert for our wedding anniversary specified for information at the Reservation. Mixed review on the menu: you don't go out with an OUAH, but with one it was mixed; untasteful tomato starter but good sausage starter; not very tender spine dish, rather fatty meat and vegetables too crunchy and lacking in something that wakes up but salmon dish and very good accompaniment; very good lemon dessert; very good white wine from the large dining room. Rating of 50€/person: ok but we could expect better from a cooking point of view with a big gap with other Lyon restaurants. This is the frame we pay for. We will recommend for the place but we will stay on ""you will judge for yourself"" on the kitchen. There is not much missing to allow this table to become an OUAH. Message of encouragement. ++ for the table in front of the kitchens - if I had known I would have booked this little atypical thing but if I understood what I was told at the reception on leaving, it is only on phone call and not on the site...",8
4.0,julien b,March 18 2024,3,"Lunch on a Saturday in the large refectory. Very good service. Lunch on a Saturday noon: 1 single menu for €29 and less, no à la carte dishes but even a few suggestions. On the other hand, the service was long, but long...arrived around 12:10 p.m., we left around 2:30 p.m....",8
3.0,aurel69lyon1978,December 5 2023,4,"The meal was good but the service disappointing. We had to request our dishes (starter, main course, cheese, dessert) one after the other as well as knowing who was going to serve us. I came several times and noticed that if you come as a group of 2, the service does not follow, the waiters are systematically focused on the large tables.",8
3.0,Claire S,February 16 2024,2,"The meal was good, and the setting pleasant. On the other hand, the service is a little... disjointed. We had at least 4 different servers, who did not coordinate with each other, we came twice to take our order, 3 people offered us the wine list (even though we ordered wine from the very first no one came), the service of our dishes was always ""express"", the young man placed our dishes at the table, without any explanation. And again for dessert, we wait, two people offered us a coffee, then another person asks us what we are waiting for... and our dessert ends up arriving, without any other presentation. In short, a rather decent moment, but nothing more.",8
3.0,Astrid P,November 30 2023,1,"The service was extremely long, 25 minutes to bring a carafe of water after being seated and 45 minutes to take our order. This set the tone for how slowly our food arrived despite a room that was not full. In terms of the dishes themselves, the starters were original and interesting in taste, however there was no flavor on the accompaniments to the main dishes (eg: gnocchi boiled in water with beef cheek, etc.). We haven't gotten ahead with the desserts. Room staff not very pleasant or smiling. A little disappointed with this establishment distinguished by a Michelin plate.",8
3.0,Florence F,November 15 2023,2,"The place is absolutely magnificent but the service a bit catastrophic. Many young waiters who come and go in the room or chat at the bar and we don't know if they understood the order and/or if they transmitted it because nothing happens. Despite the lack of crowds, we had to ask for dessert four times (even though it was requested when taking the order). Not to mention the coffee requested from several waiters who say yes and go elsewhere without having asked the bar to prepare it…another unpleasant surprise with the menu which is almost illegible (completely faded print) and you discover with the addition that the prawns make part of a menu other than the basic one. A shame because the place, steeped in history, is sumptuous.",8
3.0,Guillaume D,October 25 2024,1,"The cocktail and the dishes are very good. But what a pity that the pace of the meal is not spoiled by the length of the service. Waiting for nearly 30 minutes between each course is too long, as for the ""protein supplement"" says the waiter in my neighbor's salad, it is a red card for cooking and serving. Anyway I don't think I'll come back to it even if it's the dishes are tasty.",8
1.0,louseer,February 6 2024,5,"We priced 2 menus at 62 euros, the main course arrived really too salty. We sent it back and it came back also salty. We can all make mistakes, particularly in the salting, but sincerely the chef has no idea at all. been pro. Sincerely",8
1.0,Jean-claude M,January 12 2024,2,"Lyonnais/es, this is not the first time that we have lunch at the G Réfectoire. Lunch this Friday 12/01 was an ordeal. The accompaniment to the table was cheerful like a guard directing a prisoner to his cell. The pasta dish was cold, insignificant and tasteless. The glasses of wine ordered contained little more than a tear of red wine. The most difficult thing was going to the toilet, dirty, with a persistent smell of pipes in the corridor running alongside the kitchen, accentuated by the moss covering the wall. Only the service of the young people serving the dishes was correct. Poor food, small portions, lack of hygiene characterize our January experience.",8
3.0,Christophe C,October 24 2023,12,"The setting is very beautiful, the food is quality without being unforgettable, even if the quality/price ratio is very good. The wine list lacks choice in my opinion. The big disappointment with this dinner comes from the service which was really below expectations for an establishment of this type. A young team who didn't seem to know how to do it, who clearly lacked training, too bad... This is the second time I have dined in this restaurant, the first time left me with better memories.",8
3.0,Romain T,November 13 2023,6,"The dishes are good and well presented, with a short menu which is always a good sign! The place is also magnificent in the setting of the Hotel Dieu. However, the first evening service is more than hasty, even unacceptable for an establishment of this type, in order to make way for the second service at 9:30 p.m. Dishes and desserts literally followed one another with barely time to breathe. As for the bill, it doesn't take long to come either. Refectory atmosphere…!",8
5.0,Emmanuelle A,June 11 2024,1,"We had a family dinner in this magnificent, very well restored room. The service was very friendly and attentive, the dishes delicious. The menu is very reasonably priced, very good value for money. Large, well soundproofed room, we can hear each other talking!",8
3.0,Léonore P,January 23 2024,1,"The place is superb and atypical and worth discovering but it’s a shame that the service is not up to par. The staff is young, not pleasant or professional. The dishes are relatively good and well presented but the menu is quite expensive, especially for pasta dishes.",8
4.0,Carlos H,January 11 2024,2,"Breathtaking setting, impeccable service worthy of a gourmet restaurant. Very original cuisine with very intense flavors, as if following totally revisited traditional recipes. The restaurant's wines by the glass have an excellent quality-price ratio, you can go there with your eyes closed.",8
4.0,Pierre G,January 24 2024,1,"We spent a very lovely evening at the Grand Refectory. On the ""Discoveries"" menu, cuisine full of finesse and elegance, which achieves a beautiful balance between simplicity and sophistication, which is not always the case, including among certain very (too) publicized ""chefs"". The service is impeccable, fast and attentive, but we feel these young people are so focused and diligent that they sometimes forget to smile. Compared to the high standard of the table, the amount of the bill is quite reasonable. As for the frame, it is simply... impressively beautiful! Two small drawbacks: a small plate for each guest who would avoid putting their bread on the table or on their plate would be welcome and the unpleasant smell which reigns in the toilets is surprising in such a beautiful and refined setting. But... we will certainly come back to taste the ""Marcel"" egg and the other great promises on the menu! Pierre G.",8
2.0,Jutois,May 12 2024,3,"The place is incredible, including the Hôtel Dieu and the large refectory. On the other hand, what a disappointment for the food. The starters (salmon marinade and herb-crusted st Marcelin), the main course (scallops), the mini portion of cheese or the dessert (chocolate cream with spices) nothing up to the level of the signature of a chef two stars. Either without flavor (salmon no taste, St Marcelin no taste😅), or too pronounced (maracuja velouté too acidic, dessert spices losing the taste of chocolate). We left the restaurant disappointed, as did our table neighbors. After comments, the head waiter kindly gave us a 15% discount on the menus.",8
5.0,Frédérique E,May 20 2024,2,"There were 11 of us at the table (70) this Saturday, the aperitif for 6 guests was not accompanied by appetizers (the previous time 4 small salty biscuits for 6 aperitifs served...everyone looked at each other, I made a comment to the waiter) and was served at the same time as the first course...! The dishes were tasty and well appreciated as was the decor. We will come back though.",8
3.0,Sylvia S,December 8 2023,1,"A magnificent place!! Despite the crowds at this time 2:00 p.m., not too noisy... we could hear each other chatting. The staff is great! The chef is attentive and very responsive! Big downside: we don't serve 5 barely lukewarm or even cold dishes!!!! Result: after returning to the kitchen to reheat the plates, the meat was therefore overcooked and dry (already the duck breast arrived at first service lukewarm and overcooked instead of rosé..) correct starters (although a ""complete"" egg not just the white! in one of the Lyonnaise salads would have been well received..)Excellent desserts!! . A mixed experience... too bad... with all the positive Echoes read... hence the choice...",8
4.0,Grégory N,September 1 2023,133,"Fantastic place, attentive staff. Very good overall, good experience. Only 1 downside which tarnishes the experience: we had taken 2 discovery menus (starter+main course+dessert) for €39, and asked if it was possible to change the desserts. Please note that the desserts offered on the menu are à la carte and that all desserts (except one) are at the same price, €9.50. The response being positive, we had another dessert (excellent by the way!), but in the end we were billed for a discovery menu, starter, main course at €36 + €9.50 for dessert....it's a shame .",8
3.0,Alexa C,December 4 2023,1,"The service was not up to standard, we had starters and had to ask twice for our glasses of wine to be served to us (which we had ordered at the same time as the rest). We took the menu back from the market, the velouté was not very hot and the starter with herrings and lentils was ok but nothing more (why put diced fresh tomatoes in this season?). The dish was good although a little too sweet between the potato and pomegranate molasses. The black currant ivory mousse was excellent. We had asked to have coffee with dessert but had to ask 2 waiters again.",8
5.0,Diane M,January 8 2024,1,"In addition to being a very beautiful place where you eat particularly well, the large refectory is a warm place with a team worthy of its cuisine. The attractive mustachioed man who served us gave us very good advice and the nice curly waiter was very pleasant. A professional team while remaining human; happiness.",8
4.0,Cyrille B,January 12 2024,1,"Dining room which allows you to visit Lyon and its history, just a stone's throw from the meeting room. Very good level of service and food. Restaurant flexible and attentive to modify the number of guests and the schedule even 40 minutes before the start of the meal.",8
2.0,Marioncronin,October 10 2023,88,"Service was very nice, they were working hard to provide good attention. Food was very disappointing. Messy green bean salad, inedible overcooked octopus, tough very rare duck piece plonked on the plate (no one asked how I wanted it cooked), lukewarm overcooked vegetables. The raspberries and figs from the salad reappeared on the cardboard millefeuille dessert. If you just want something / anything to eat in a huge, noisy place that has the ambiance of a cafeteria, you will be okay. Do not go here for the food.",8
3.0,Camille B,December 12 2024,1,"Very nice place, a little disappointed by too heady music, baffles everywhere, no space a little quiet to take refuge .. And the food absolutely disappointing for such a beautiful place and for this price!!! a very small and soft pie with a sprig (literally) of salad and unseasoned Jerusalem artichoke. the dough is clearly a supermarket shortcrust, no crisp, no material in the mouth.. the main course, a plaster of dough with some tetragons (a kind of spinach) a unique mushroom cut in 4 and no vegetables.. All this for 36 euros!!! scandal, we are better fed for 15 euros in a good Vietnamese or Thai restaurant...",8
4.0,sylvie R,March 24 2024,10,"very beautiful atypical restaurant. Not very noisy despite this very large room, which is pleasant. I chose a starter main course and my partner had a main course dessert. The only downside was that my partner waited an hour before eating his dish (since I had a starter). Otherwise it was very good; Very friendly staff. You can see the kitchen brigade behind a glass, which is very interesting. The setting is magnificent; We ate well .",8
2.0,Sylvie J,November 5 2024,1,"very disappointing dinner. The monkfish dish was very bland and dry, the vegetables that accompanied it were not cooked? It's still very surprising. For dessert: ice cream and banana pie had no taste. We were offered two glasses of wine at 14 euros per glass to accompany the dishes??? Surely we won't want to come back",8
5.0,Eugénie T,November 19 2024,1,"Very good experience. This is my second meal there, and the food is still as good and the waiters are nice. The only negatives are the noise in the room and the temperature which may be a little low to the tastes of some, nevertheless the size of the room makes it difficult to solve these problems. This does not change the quality of service and food! Another significant point is the reasonable price of the menu and the choices offered, which allows to have a satisfied table regardless of the budget or diet.",8
3.0,pascale T,December 7 2024,5,"A large noisy and cold refectory. Here nothing is cosy, the plates are laid on the melamine table (no tablecloth, no table set). The products are fresh but unsurprising cooking, quite bland., kept warm probably long minutes before being served. As for the service... we must slow down the waiters who clear the glasses or plates before they are finished. Obviously they couldn’t wait to go home...so could we! In short no finesse, just a large refectory.",8
3.0,Michele K,September 16 2024,1,"Absolutely delicious cuisine! But huge downside on the service: 1. We had booked in advance. When we arrived, the restaurant room was almost empty but we were placed next to the water bottle bar .. lots of passage and the location was really not nice 2. We ordered a large beer (500mL), a small one was served to us (300mL): a large one was charged to us 3. We ordered 1 3-course menu and 1 2-course menu: 2 3-course menus were charged to us 4. 1 of the plates in which we were served the entrance had a large jug (piece of porcelain missing on the edge of the plate). As regards points 2 and 3, we realised this at the time of settlement. Obviously, the manager corrected the bill. Too bad to go to a good restaurant and have to be vigilant about what happens on the table",8
3.0,Augustin T,October 9 2023,43,"A very beautiful room, very spacious Overall we ate well The value for money is correct I would have liked more puff pastry for my mille-feuille However, the service is quite long, and the taste of the wine did not inspire confidence at all.",8
2.0,Raffyk,November 3 2024,14,"Room manager stressed and who makes you feel good, pompous service all the same balanced by the kindness of the young waitresses, all augmented by the solemn side of the place: all this does not make you feel comfortable in this place. It’s a shame because the place is worth the visit. When it comes to cooking, quality and quantity are confused in the menu. In short, a big disappointment.",8
5.0,Lynn_Taiwan,November 4 2024,8,"I asked friends to come for the menu ""Saturday lunch"" including starter, main course and dessert for 29 €. The place is very spacious, the menu is good quality. The service is very good and not snobbish. It's a nice surprise. I highly recommend it.",8
4.0,Julie S,December 20 2023,1,"Very nice discovery! Pleasant atmosphere in this historic Lyon location. We took the menu for 39 euros. The dishes were perfectly presented, haute cuisine! The only downside was the lack of coordination between order taking and the bar and kitchen because our dishes arrived before the aperitif. We sent the dishes back, reporting this little hiccup. Too bad for a restaurant of this quality and reputation.",8
4.0,Jean-David L,November 19 2023,1,"A magnificent room which is bustling (a little too much...) but a very pleasant welcome and service, smiling, charming, attentive and professional. The dishes are exquisite with a multitude of flavors. A big thank-you. The icing on the cake... the young man at reception even remembered that we were celebrating our leather wedding anniversary. And thank you also to the charming young woman who served us our desserts surrounded by a candle.",8
3.0,Cruiser33726331888,December 10 2023,1,"The service is very organized, there is never a wait, the sequence is precise. We ate well, the dishes are original, but also special. The room is very, very noisy. We took a bottle of wine, the bottle was not on our table but with the waiters on another table, we had to constantly ask them to be served. We did not like this method. It was nice and worth doing once because the place is magnificent. But we won't come back.",8
1.0,Audrey S,December 11 2024,1,"It was catastrophic. From starter to dessert. We ordered a pie that was cold-ish but at the same time soggy and dry on its sides… replaced by a lentil soup, good but not special. The main arrived cold for the 3 of us, we even wonder if it was supposed to be served cold as it was cold like cold from the fridge. Of course poultry and cod need to be served warm. At the end they forgot to serve one dessert, we have to remind them. We politely mentioned the multiple issues, they offered the coffees to apologise. Leaving the table we had to queue nearly ten minutes to pay the bill at reception. A moment that was supposed to be nice that ended being irritating and very very disappointing.",8
5.0,Ruben,February 13 2024,1,"This is the second time I have come to dine at Le Grand Réfectoire, and I still love the atmosphere of the place as well as the kindness of the servers. Their dishes are always very delicious and super well presented. The prices are also very affordable given the quality of the dishes. I recommend this restaurant with my eyes closed!",8
4.0,Julie T,August 6 2023,1,"This restaurant is located within the grounds of the Grand Hôtel Dieu de Lyon, renovated by a great architect Jean Philippe Nuel, it seems to me! So it’s already worth the trip! Lol! Then, the welcome and the service are there. The staff is both discreet and attentive, doing everything possible to meet our expectations. The dishes served are tasty, made with quality products. The only downside would possibly be the rather austere and a little cold setting...it's not very warm... But it's probably the monk-like style that wants that...a good table in any case ...",8
1.0,Elmuth,April 20 2024,16,"We give you a different flavor of dessert than the one ordered and you have nothing to say! And what’s more, with seasonal fruits, even green ones! waitress and superior who don't care cobwebs on the stained glass windows at eye level, A magnificent place with lousy catering and service! We won't set foot there again",8
4.0,YVES DB,December 17 2023,112,"Very nice place, it's very good, even if the portions are not huge and in particular for the main course. Saturday evening menu at 39€ with starter + main course + dessert. Efficient and discreet staff. There is a formula for €79 with 3 starters, 3 main courses, 3 desserts and the table and IN the chef's kitchen. The only weak point of this restaurant... the toilets are really very dirty already in the early evening (8 p.m.). There is progress to be made there, too bad.",8
5.0,Fabien C,November 5 2023,3,"This Grand Refectory is located in the large room of the Grand Hôtel-Dieu hospice in Lyon. The room is not super hot (female opinion, this first cool and rainy Saturday) but the atmosphere is. What we had on the plates was very beautiful to see (very elaborate) and delicious to eat (all the dishes have a special touch; that of the Chef). The staff took great care (like in a very large house). Just less than €100 for two! As a bonus, through a small corridor, you can watch the cooks in action, it's magical.",8
2.0,Sarah P,October 5 2024,52,"After 3 weeks of dinners in Lyon, sad to say that this ranked as the worst. Food was actually mediocre (not bad, not good) but it was the service that ruined the evening. Low energy and extremely inattentive, I honestly have nothing positive to say. This evening epitomized the premise that service can make or break a restaurant ... in this case, it broke it.",8
5.0,Isabelle P,July 2 2024,1,"We were 6 people to discover the discovery menu that enchanted us (lentil and octopus salad: what a delight!) We just regretted not being able to enjoy Maurice Ravin's signature egg and some dishes offered only in the evenings. We had a great time, without any pressure from the staff, despite our late booking 14:00! We will come back one evening to taste this egg and the other dishes on the menu that tempt us.",8
2.0,doche,April 26 2024,10,"Very very disappointed…..we had already eaten several times in this restaurant which was quite good. On the other hand, this Thursday lunchtime the three dishes ordered were disastrous in terms of quality/price. Heavy cuisine, vulgar product, cold dishes and restaurant temperature also cold.. This restaurant should recover quickly!",8
5.0,DavidMouzet,August 30 2023,2,"Setting steeped in history and perfectly presented, warm, attentive waiters (waiter with superb 1930s mustache and attentive waitress), smiles, friendly, attentive, efficient. Tastefully prepared plates and dishes with remarkable flavors. THANKS. We just need to improve the intensity of the lighting or the size of the letters on the menus a little…I didn’t have my glasses😀",8
3.0,Freedom11474711307,September 22 2024,1,"Beautiful setting, beautiful decoration that harmonizes and enhances the authenticity of the place. The meal was good, the starters are very simple but the main course and dessert are very good and well presented. However, more than 25 minutes to wait, without even a carafe of water, before someone comes to bring us the map and this, on our request (I think otherwise we would still be there!). Once the menus were in hand we had to wait again to be able to place our order and have water.... The wine service was also a great moment.... The starter and the dish were served to us in a reasonable time. Desserts, so here we go again on a sketch... we waited again, waiting, to believe that we had been forgotten... following our request 2 desserts were brought and again we waited for the remaining 2. The only moment when miracle there was a revival of energy and speed was to bring us the bill and unfortunately it was absolutely not correct. It was brought to us when we had not asked for anything and we had just finished dessert! If we had wished to have a digestive, coffee or other this was apparently not possible. It is to be asked (we have nothing against the moment we are warned) if this was not the first service of a hotel school... Too bad it was a failed experiment.",8
