rating,user_name,date,contributions,review_text,id_resto
3.0,darkvador69,December 9 2023,156,"Very good decoration, super nice bartender. Good cocktails. Reservations required. A little wait in ordering. Too bad there was no more pork or beef at the start of the 2nd service at 8:30 p.m. on a Saturday.",247
2.0,Mélina G,April 4 2024,1,Nice decor and pleasant atmosphere. Deplorable service provided by people who know neither the profession nor the menu nor the dishes… starter and main course served at the same time…. So you have to eat the main dish first if you want to eat hot. Table type eats standing up according to the waitress so narrow for six; no room to place six starters and six main courses…. Roasted Calabaza without flavor and without interest: half butternut with little garnish. Only the ceviche was ok. We went to have dessert elsewhere,247
2.0,FarAway787909,November 5 2024,16,"Don't order the ribs. You will only have four bites of meat for almost €30. I couldn’t even cut half of these ribs with my knife, so I left half on my plate. My drink was not very strong either. I'm never coming back here.",247
4.0,tony2525,August 30 2023,71,"The place is really beautiful, you feel good there straight away. We ordered lots of dishes which we shared. Everything was very good. It may still lack a bit of Spicy to rediscover the flavors of Mexico. The value for money is there, it still needs a little more to make it truly perfect but we will come back with pleasure!",247
1.0,Oseborn,June 10 2024,20,FR: Flank: inedible. Cause: dish chosen due to the absence of indication of coriander on the menu. SURPRISE: the chimichurri sauce was customized with cilantro and covered all the meat. Result: the plate left as it arrived. Paid in full. This is the first time I have had to make a kebab after a restaurant. IN : Flank steak: inedible. Reason: dish chosen due to no mention of coriander on the menu. SURPRISE: the chimichurri sauce was customized with coriander and covered all the meat. Result: the plate was returned as it came. Paid for in full. It’s the first time I’ve had to get a kebab after a restaurant. ES: Bib: inedible. Cause: the dish should be left with the cilantro mention on the menu. SORPRESA: the chimichurri salsa is personalized with cilantro and covered with all the meat. Result: the plate was devolved as it was. Pagado per completo. This is the first thing you should do when you come to a kebab from a restaurant.,247
5.0,Pioneer527354,March 2 2024,1,"An exotic, colorful and very classy setting. We were lucky, we were able to find a place even without a reservation. We appreciated being able to talk to each other and get along despite the crowds. Thanks to the chef, we found ourselves really enjoyed the fresh produce and just the right amount of spice. Thanks to our server who was considerate and attentive. And thank you to the team for your good mood!☀️",247
5.0,Samuel  P,November 17 2023,2,"Absolutely, the exceptional culinary experience in this Mexican restaurant in Lyon was enhanced by Delphine's remarkable management. His passion for Mexican cuisine shines through in every detail, from dish suggestions to wine recommendations. His attentive presence really added a special dimension to our meal, making this experience a true gastronomic gem. Highly recommend, largely due to Delphine's exceptional management.",247
3.0,Lucy C,October 22 2023,16,"We had reserved the basement for a team building of 21 people. Nice decor upstairs. Bad management/organization, the waitress did not receive instructions. Long cocktail waiting time, but good cocktails. The dish arrived before the starters to share and we had to ask for more starters. The dishes are good and well presented but sometimes spicy. I do not recommend this restaurant for groups.",247
2.0,Banjo,February 10 2024,651,"So-so. Yet another restaurant for Instagrammers. à la big mama, less quality of food. We came to eat as a couple, our table of 2 was so close to the other 2 tables that we ended up talking with the couple sitting next to us. Very nice but not really the idea of a romantic evening! You have to move the table to sit down and do it again to go to the toilet 😖. Uneven food, nothing crazy. It's all in the decor. I don't recommend!!",247
5.0,FarAway753263,December 18 2023,1,Tigermilk Mexican Restaurant offers an exceptional dining experience. The authentic flavors and variety of dishes make this place a must-visit destination. The warm atmosphere adds a pleasant touch to the whole. A perfect choice for a memorable evening.,247
5.0,Lucie V,October 11 2023,4,"Very pleasant welcome in an establishment with exotic notes. I was able to dine in the ""hacienda"" area upstairs, with a bird's eye view of the main room and the magnificent bar. A joy to dine in such a setting. Thanks to the team for the service. The pisco sour cocktail was fabulous. The ceviche and tacos are delicious. Once again the experience was excellent. I recommend this establishment 🙏🏻 Remember to book",247
5.0,Delphine,February 29 2024,5,"Simply incredible. A repeat offender of this restaurant, I never tire of it. Very quick at lunchtime, ideal for the one-hour lunch break. Can easily make tapas-dishes-desserts and coffee in a short time. Magnificent menu and attentive waitresses",247
1.0,Valentin L,October 7 2023,48,"Bad experience. The place is super cool but the servers are lost and don't have the service codes. It's hot, very hot. Most dishes out of stock. Extremely long waiting time. Cocktails arrived after the main course. Very spicy dishes without any warning. Too bad because the concept is good and the food (apart from the chili) is good.",247
3.0,Olivier D,October 23 2023,579,"On arrival you are notified, you must leave by 8:30 p.m.-45 p.m. Ok but it has to follow behind! Reduced menu and already shortages... not much choice. It's simple, even too simple... The concept is not complete: the music does not fit with the Mexican decor. Please let us know when the dishes are spicy! And the obligation to pay through an app doesn't make you want to leave a tip at all.",247
5.0,isabelle P,November 8 2023,15,"Very beautiful decor, it feels like a hacienda! The welcome is very pleasant, we feel welcome! The cocktails are fabulous with guacamol and salmon on the side! we would have more!!! When it came to the choice of dishes, thanks to the good advice of our hostess we had a great time, we all had a different dish that we really liked! I had never eaten in a Mexican restaurant. But I can tell you that I will be back soon! The prices are completely affordable! I tell them see you soon!",247
4.0,Géraldine C,November 4 2023,8,"We warn you upon arrival that the service is 1h15/30 max.. if you want to hang around, you will be disappointed, but if you are in a hurry it is ideal. Short menu but what we ate was quite tasty. On the other hand, the heating is too hot! Efficient service. Friendly and smiling waitress. Very good cocktail prepared in a splendid bar.",247
5.0,Delphine,November 8 2023,5,"Top team and caring. Fresh and succulent tacos and guacamole to share. Generous portions of ribs and calabaza (butternut squash), special mention for the quesadilla yum!! I will come back !",247
4.0,Maud S,August 12 2023,153,"Great moment of discovery Super original and exotic setting (but it's a little hot) little refreshing sparkling cocktail 🍹 Warm welcome with our baby in a stroller, room for everyone! Fast service, Simple starter dishes 🌮(tacos and guacamol tortillas), but full of flavor! Hot dishes (quesadillas and ribs) hearty and good, Deliciously good Cheesecake dessert! And a nice part 🤤",247
2.0,Valerie C,April 4 2024,2,"Instagrammable atmosphere, design and decoration in line with the theme, deplorable service (non-existent smile, impossible dish information ""it's Spanish we don't know what it is"", 6 adults on a table of 4 despite reservation prior, no service, just transport of dishes). Hearty dishes, fair prices. Lack of professionalism",247
3.0,Justine P,September 17 2023,113,"Magnificent restaurant, beautiful decor and superb bar. On the other hand, the dishes arrived cold after a very long wait. They were good but small in quantity. 35€ for a pot of margarita for 50cl for 3, way too expensive for what it is. Positive point for the waitress who was very nice.",247
3.0,May,February 23 2024,5,"The dishes are quite good, not very filling for some but the taste is there. However, during my visit I ordered a starter, a main course and a dessert. What a surprise to see that my starter was counted as a main course, a mistake by the waitress. So I found myself paying the price of 2 dishes and a dessert even though that was not what I had ordered. No action on their part even though the error was at the restaurant.",247
5.0,Mathieu P,January 9 2024,10,"Excellent dining experience at Tigermilk. The food is excellent, it's plentiful and colorful, a delight from starter to dessert. I loved the ceviche!! Plus the decor is incredible, you're really transported, it's super warm. Very attentive service. I highly recommend ! I will come back ! Truly one of my favorite restaurants in Lyon! Thank you ❤️",247
5.0,Noemie,July 22 2024,11,"We might think this restaurant bets everything on its chic storefront and trendy decor, but the food is just as impressive! The dishes are delicious and generous. The flavors are pleasant and the atmosphere is beautiful. The service was a little long but an apology was made, so I guess it's not usual. I was placed right next to the toilet, too bad! And so a lot of back and forth, but nothing serious. I recommend to have a good time full of flavor",247
1.0,lacello,October 31 2023,6,"We had dinner at this restaurant on Monday October 30…. To flee ! Crazy heat, air conditioning is broken! Installed in a mezzanine overlooking the main room, without any charm. The volume of the speaker installed in this small space is deafening! Many dishes out of stock! The quality of the cuisine is more than mediocre!",247
5.0,Monta,June 4 2024,1,"It's not my first time and it certainly won't be the last. Impeccable service, cocktails and dishes that have excellent value for money. Thanks to the Tiger milk team! And a big thank you to Nage la and Anastasia!",247
5.0,caroline B,June 3 2024,4,"Very well decorated restaurant, very cozy. The staff are adorable and give perfect advice based on tastes (thank you Aziz for the smile!!) The dishes are good, take you on a journey, and the prices are reasonable. What more ?",247
3.0,familysab,November 12 2023,165,"The positive points: The decor Taste The BIG improvements: Tiny portions The service: the staff is in a hurry, much too rushed; we understand that we have to leave room for the second course (kindly explained when we arrive) but still, give us time to eat! no time to finish as they are already clearing out, both the drinks and the dishes; it's embarrassing to say: sorry, I'm not finished In short, too bad",247
5.0,Adrien M,September 23 2023,2,"Nothing to complain about, the decor is very neat which gives a very pleasant atmosphere to the restaurant. The food is also excellent. The taste was well balanced, the quantity was there too. The staff was very friendly too! A very good experience overall.",247
4.0,J.D,October 4 2024,849,"Only downside: all connected! No network, the wifi does not work and yet you have to download the bar and restaurant map! It’s not user-friendly to just happen to put everyone on mobile phones looking for a network. After the galley the dishes are pretty, good and hearty. The staff is friendly.",247
1.0,SC1,November 8 2024,11,"Really cool decor but the food was the worst I've ever tried. Really did not taste good at all, nothing like Mexican cuisine.",247
5.0,adrian m,June 2 2024,10,"A place where people are welcoming and always interested in how you feel in their ""home"". Although their menu is not traditional Lyon, the food and drink are the main components in creating a pleasant experience.",247
2.0,demoliere c,December 14 2024,3,"The pork quesadillas were really not good, the salad was a few leaves scattered. Difficult digestion!",247
5.0,Constance C,December 1 2024,38,Super good I recommend the pulled beef quesadillas Pleasant service and pretty setting It was very good I recommend,247
5.0,Louna F,October 30 2024,1,"Beautiful place, authentic and warm decor, cocktails and dishes to fall on the ground! I recommend closed eyes",247
5.0,ViktHor L,October 27 2024,4,"My girlfriend and I were on holiday in Lyon looking for a beautiful place and not a tourist catch like the Lyonnais traffic jams. On a Sunday night it’s no mean feat in Lyon. And we found “Tigermilk”, first of all you see this decor that takes you directly to Latin America, the team is young dynamic and smiling, good cocktail well worked, I advise you to take several small dishes like tacos with a weakness for “pollo” served by two, guacamole which is just great as well as quesadillas, the fact of sharing and eating a little bit of everything breaks the codes and transports us tastefully. The plates are well worked and really top. Desserts are also good with passion tiramisu and homemade cheesecake “dulce de leche” both. Don’t forget to take your mezcal shooter before you go!! This typical Mexican alcohol to go through with the experience!! I highly recommend this restaurant if you want time for a moment traveling to Mexico!!",247
5.0,Mylene H,October 19 2024,48,"2 visits, never disappointed! Great decor, no complaints about the service and especially the food is good. I recommend:)",247
5.0,Shaenre,October 14 2024,11,"Very nice atmosphere, very nice service. The food served is fresh and good and the choice of cocktail is very good. We enjoyed it.",247
2.0,globtrotteuse,September 22 2024,164121,"A nice setting but that's all: the staff thinks more about having drinks than serving customers, the Awards are too high for tapas, in short an experience that left us hungry.",247
5.0,Jxr69,August 1 2024,2,Very good time spent with my companion thanks to the family atmosphere. The wine is excellent and the ribs were to fall. We will be back with great pleasure 🥰,247
5.0,NigelH,August 1 2024,8,Very good atmosphere with delicious cocktails and plates to share. Fresh products and very good value for money 👌🏻,247
5.0,Jenny R,July 23 2024,2675,"Great! The decor' is crazy and contemporary Mexican cuisine, is really at the top. I highly recommend it.",247
5.0,Brigitte H,July 8 2024,28,"Excellent! The setting, the cuisine, the spicy flavors, the kindness of the waitress! It was all there! We were probably meeting there",247
5.0,lierguoise,June 22 2024,129,Nice discovery. Super nice decor. Quality food and seasoned to the top. The dishes are reasonably priced which is appreciable.,247
5.0,kevinmael,June 13 2024,259,I admit to being surprised by the flavors of the dishes offered. I wasn't expecting that when I entered the restaurant!,247
5.0,nastasia F,June 6 2024,1,"Incredible place, top staff and quality food and cocktails, good times spent with friends",247
5.0,NigelH,May 29 2024,8,Good time spent with friends. The cocktails and sides to share are very good. Great Mexican atmosphere and the decor is breathtaking 👌🏻,247
4.0,Léa Nagham K,May 12 2024,766,"Beautiful place with a slightly Latin atmosphere, welcoming and friendly staff…interesting menu. The ceviche instead was interesting (average quantity) and the sweet potatoes were delicious..and to finish off a really top notch brioche",247
5.0,sofghty,May 10 2024,7,"Great time spent at Tigermilk, a big thank you to Najla and Max for their welcome and their smile! I recommend, and see you soon 😁",247
5.0,Explorer20247981103,May 10 2024,1,"Great atmosphere, great cockaits, great food and thanks to the service of Max and Najla who were really great ^^ To do again ^^",247
1.0,Sarah S,May 5 2024,2,"Absolutely disgusting! Between the barely warm ribs which probably dated from the day before given the mediocre quality of the meat, the cold chicken quesadillas and the tasteless guacamole with the soft and non-crispy chips which also dated from several days ago, I strongly advise against this restaurant ! Probably the worst thing I did in Lyon! Huge disappointment !",247
1.0,Agathe F,May 1 2024,1,"The food is very good but the waitresses are very rude. Their tips come first. Icy welcome, no smile, the moment between friends turned into a real ordeal.",247
5.0,Noelly B,April 25 2024,2,"Place with great decor and dishes, the just seared meat with the Mexican sauce was crazy!!! Thanks to Tom for his great service!",247
5.0,Quentin S,April 4 2024,1,"Great place, beautiful! I recommend. Our dishes were very good, great place for two people or friends. I commend the restaurant for the decoration. The server Louis was very pleasant ;)",247
5.0,Krykry-69,April 4 2024,4,"I highly recommend !!! A great evening. Very good dishes, which can be shared, with truly typical flavors, good cocktails, top service and above all a great atmosphere.",247
3.0,audrey7369,March 24 2024,228,"Very nice restaurant, pleasant staff, surprising service but which suits me and which is well explained in advance. Great ease of paying your bill online (provided you have a network at the back of the restaurant). The dishes are very very generous, difficult to have dessert. We did like the majority of the tables, we shared dessert. The preparation of certain dishes could perhaps be improved. The salmon ceviche is really excellent, the ribs very good and super plentiful, perhaps we should put a container to be able to put the bones somewhere. On the other hand comes the half butternut..... The stuffing is very good on the other hand we expected better in the preparation: a half butternut a little hollowed out, even if it means mixing with the stuffing. Because there we find ourselves with stuffing almost only in the seed hole and the rest of the butternut is lightly covered with this stuffing, which is disappointing. We end up with raw butternut without seasoning, uninteresting, which we leave on the edge of the plate, big waste... if this preparation is reworked perhaps we will use it again. We had guacamole as a starter, it was good but too bad there were pieces of unripe avocado in it. Finally dessert. We had something different than last time because the passion fruit tiramisu was a failure (cream which had contrasted with the acidity of the passion fruit). We opted for a slice of cheesecake which we really liked. To do again in a while.",247
5.0,Hugo V,March 18 2024,1,"Thank you for this magical moment! The decoration is so beautiful, the servers are so friendly, the dishes are colorful and have great taste. I recommend 100% if you want to have a good evening with friends!",247
5.0,Marie B,March 18 2024,3,"Dinner with friends, we had a great time with dishes we shared. The service was perfect and the decoration is very tasteful. To do again!!",247
1.0,Daniele C,March 15 2024,17,"The place seems nice but quickly, as we settle in I discover the dirt on the floor, mud on the carpets, my feet stick! For the meal, big disappointment, a very unfriendly waiter, very I don't care, responds to us with very little respect, brings the salt requested once the meal is finished, he tells us that the beer is drunk from the neck when we drink it. ask for a drink, let the “young people” drink like that! As for the chicken tacos, no taste and tiny, and the same tuna tostada I am French-Mexican and I love Mexican restaurants, the nostalgia of this tasty cuisine! We are far from Mexican gastronomy Even the guacamole was not famous In short, I will never go back!",247
1.0,Laurent c,March 9 2024,2,"Pressure to eat quickly before the second service, low quality food and limited choice... Pressure to eat quickly, I didn't take any pleasure in it, going to McDonald's is the same thing! Don't go there!",247
2.0,Sightsee287799,March 9 2024,72,"Nice setting and decent service - on the other hand very light portions and the flavor is not there, we are very far from Mexico. I loved the mountain of totopos hidden under a spoonful of guacamole to make it look like the bowl was full.",247
5.0,Chaillou J,February 29 2024,2,"Great, I loved it, I highly recommend it, top manager, competent bartender, what more could you ask for? Go for it without hesitation!!",247
5.0,NigelH,February 29 2024,8,Great experience! Thanks to the staff who were super friendly! We ate very well and the cocktails were excellent 👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻,247
2.0,Franck P,February 17 2024,31,The decoration is nice. The service is fast but the cocktails are very bad and the dishes very average. You can find better Mexican restaurants… even in Lyon!,247
5.0,Pierre T,February 11 2024,1,"Everything went very well during our stay at Tigermilk in Lyon. The service is fast, the menu is concise but well-crafted. We will come back soon",247
5.0,YLTier,February 11 2024,3,"Little discovery of this restaurant known via the networks. The decor is magnificent, the dishes are very good and the team takes great care. I recommend !",247
5.0,Nathalie L,February 10 2024,8,"Very good evening, great cocktails, very tasty and seasoned dishes, the servers are smiling and on top!!!!! Tasty desserts",247
5.0,philippe34090,January 20 2024,752,A very welcoming place with original and hearty cuisine in a very pleasant setting for a very reasonable price with dishes at 15€.,247
5.0,Meander26076638117,January 8 2024,1,"Very pleasant setting, delicious dishes and great cocktails: I recommend 100% (+ top service). Very good value for money and you feel immersed in a Mexican-inspired atmosphere",247
5.0,fclerc,January 3 2024,2,"Superb location and decoration, everything is fresh and delicious. Special mention for the quesadillas which are excellent, particularly the truffled version! And the cheesecake..! Delicious. Very good cocktail menu. I recommend !",247
5.0,Carolane D,December 28 2023,1,The place is so pretty! The team is adorable! We always have a great time. Top cocktails Next time I'll go at lunchtime to test,247
5.0,Charlène F,December 26 2023,4,"The perfect place for a meal with friends! Great welcome, attentive and super friendly team, a delicious meal… what more could you ask for? 🥰",247
5.0,Ophélie H,December 20 2023,99,"The decoration of this restaurant is simply superb, you feel really good. The menu is varied and some dishes can be offered in a vegan version. I really recommend!",247
4.0,Fanny R,December 18 2023,2,Perfect place for a meal with friends Very good cocktails Very beautiful decor The bar is impressive,247
5.0,Alicia M,December 18 2023,4,"3rd time we have eaten at this establishment and we are never disappointed! The setting is beautiful, we love the cocktails and food on offer.",247
5.0,Maxime B,December 18 2023,2,Superb place with quality products Very warm welcome Special mention for the chicken burger and guacamole as well as the spicy vegetarian taco!,247
4.0,Jeremycd,December 13 2023,3,"Very nice restaurant but slow staff, appetizing food despite the lack of seasoning and the excess coriander (still stuck in my teeth and those of my friend) Go there without expectations although the place is visually pleasant you will be able to take advantage of it given the time to serve us. All in all, I recommend it.",247
5.0,Melanie S,December 13 2023,1,"I loved the ceviches, especially the amarillo! Top service cocktails too good I recommend to all my friends I will come back without fail",247
5.0,Léa P,December 11 2023,25,"Good value for money cocktails, very nice decoration, friendly waitresses, incredible tapas! Go test it quickly!",247
5.0,Passport05372102260,December 11 2023,1,"The setting is super nice, the food very, very good, the prices reasonable and the team very friendly!",247
3.0,Seuphie,December 3 2023,40,Restaurant with nice decoration A somewhat long and disorganized service with rather good dishes but nothing exceptional Prices are not excessive but I won't go back For the experience it was nice,247
5.0,Gwendoline R,December 3 2023,8,"Simply delicious!😊 Appreciable service, magnificent decoration, very warm. I recommend the ceviche!!",247
5.0,zaz la gaz,December 1 2023,6,Great atmosphere To do again very quickly Very nice decor Very pleasant servers Pisco sour like there Very good dishes Spicy as can be,247
4.0,Lucas F,December 1 2023,1,A little waiting time on arrival to be seated but the dishes are very good and the service was great!! Thanks to Madison for her kindness 😊,247
5.0,Ilies Z,November 30 2023,1,"It was very pleasant, I recommend it, sumptuous place and setting, warm service and very professional waiter",247
5.0,Maxime B,November 30 2023,1,"We learned about the restaurant on TikTok and decided to try it with a friend. Very fans of ceviches, we enjoyed ourselves. The decoration adds a real character to the place and makes you want to stay. It's flawless.",247
5.0,YLTier,November 30 2023,3,"Very pleasant place, excellent dishes and attentive staff, we had an excellent time with friends. I highly recommend.",247
5.0,loïc l,November 30 2023,4,"Superb evening spent at Tigermilk. The place is very pleasant, the dishes meet our expectations and we are served very quickly. I recommend !",247
1.0,Anne-Flore S,November 29 2023,18,"Beautiful decoration, this is the only positive side of this restaurant with a well-worked marketing concept! The service is dismal, error in the order, forgetting to bring us the cocktails before the dishes, dishes served 10 minutes apart...dishes without flavor",247
4.0,Aurélie L,November 12 2023,63,Good restaurant which offers a fairly varied menu with generally reasonable prices. The service is quite fast,247
5.0,Lucie,November 7 2023,2,"Great meals to share, very friendly setting! There is something for everyone, I recommend this restaurant!",247
4.0,Gilles N,October 16 2023,14,"Beautiful place with beautiful decor. Nice service and atmosphere. The presentation of the dishes is careful. The only downside was that the ribs were dry, tough and tasteless, which is a shame.",247
5.0,Juliette L,October 12 2023,1,"The menu, the team, the atmosphere, everything is there to have a great time! Very special mention for the Tigermilk ceviche. I highly recommend this address located in the heart of Lyon!",247
5.0,Traveler06896936509,October 10 2023,3,A magnificent restaurant in the heart of the peninsula: original flavors at affordable prices! To be tested without hesitation.,247
5.0,Clarisse_mn,October 10 2023,15,"Very nice discovery! The restaurant offers a menu with varied choices, the atmosphere is very nice and the staff are very welcoming. We loved the tigermilk ceviche and the pollo burger, accompanied by delicious cocktails!",247
3.0,Arthur E,September 16 2023,24,"So much potential to do better, it's disappointing... the dishes aren't bad but we expect much better... No air conditioning in the room either, you can feel it... courage to the employees",247
1.0,Régis D,September 16 2023,2,Cold and hard carbura and sweet potato tacos. Parmesan quesadilla…. No culinary interest even if the drinks are nice,247
3.0,migain,September 4 2023,8,"The cocktail we had was good, quantity which is not in line with the price. I like eating in restaurants because the quantities are larger, you come out a little hungry, that's my personal opinion. Otherwise the dishes were good.",247
1.0,Aurelie A,September 2 2023,1,"The investors bet everything on the decoration!!! But that's all !! Plate of inedible ribs!!! Only fat with a defrosting smell!!! AT BUFFELO THEY ARE BEST!!! Not to mention the heat!!! No air conditioning, on a caliente mezzanine!!!!!! Chicken burger look for the chicken fortunately the guacamole was present at the same time supplement 2.50 euros!!!! Experience that we will not repeat!!!",247
3.0,Emy C,August 3 2023,11,"Good welcome, top decor and good meal but perhaps not plentiful enough. On the other hand, the cocktails are excellent. Downside for wifi because no connection to read the menu.",247
