rating,user_name,date,contributions,review_text,id_resto
5.0,PARTDESANGES,September 22 2024,194,"Everything you expect from a Bouchon Lyonnais! Welcome to the top of Eric and Fred, Humour and kindness, quality products and generous. Family and relaxed atmosphere in a typical setting. We tasted: eggs in mullet;-), homemade terrine, crispy sweetbreads with a good morel sauce, candied pork cheek in perfect sauce, melting pie tatin and caramelized at will, a good wine from Vacqueyras. Menu for 38 € starter, main course, cheese and dessert Quality/Award! (We played ""Bodyguard"" for Eric. Please do not change anything!!!",6
5.0,rek1,August 23 2023,1,"A big thank you for this great experience yesterday. Each dish was a true delight, perfectly capturing the typical flavors of our city. Your warm welcome made the evening even more memorable. Congratulations on this delicious moment!",6
5.0,C C,August 7 2024,1,"This is a cozy place set in what appears to be an old residence. We went up a spiral staircase and were seated at a window overlooking the cobblestone street. The food was delicious and service was friendly. By the time we left, we felt like part of the family. For those worried about the ""weirdness"" of bouchon food, this place offers exotic but also approachable choices for those less adventurous.",6
5.0,Laurent L,October 6 2024,2,"I would have liked to give a Rating above 5 because the dinner was excellent. A real farandole of delights for our palates with the eggs, the terrine of the house, the quenelles and this famous chicken with garlic accompanied by its gratin dauphinois... The setting is cozy and warm and everything is nimbled by the kindness, delicacy and humor of the team. Superb address to frequent without any moderation....",6
5.0,Marilyn B,July 11 2024,6,"Our family loved this charming restaurant. We sampled well prepared typical Lyonnais cuisine, including delicious quenelles. The wine suggested by the waiter was wonderful. He was great fun, and joked with my nine year-old grandson...despite the language barrier. The dinner at Le Casse Museau was a highlight of our visit to Lyon.",6
5.0,Pau,November 14 2024,65,"A great address! While in Lyon, we enjoyed a lunch with starter / main / dessert, the welcome is warm, the team is at the top, it is really nice to take the time to exchange with the owners. The cuisine is simple and delicious, the decor matches with the atmosphere of the place, we will not fail to talk about it around us and we will return with great pleasure! Thank you for your welcome, the saucers of La Rochelle ⚓",6
5.0,Bernard G,June 22 2024,12,Here is a perfect stopper to have a great evening. You will first be welcomed by a smiling and very friendly team. You will then eat quality dishes prepared in true Lyon tradition And you will then end with a big smile because you will have spent a more pleasant time,6
5.0,Luca,October 11 2024,16,"Exceptional! Le Casse Museau is a typical Lyon cork with an authentic atmosphere and an extraordinary welcome. Each dish is a treat for the taste buds, you really feel the love of traditional Lyon cuisine. I recommend this restaurant 100% for all lovers of good food and conviviality. It is a must-see if you are visiting Lyon! You won't be disappointed.",6
5.0,Philippe C,May 9 2024,2,"Perfect lunch, we enjoyed the welcome upon our arrival for dessert 😋😋 Top-notch meurette eggs, deliciously souffléd and tasty pike quenelle. I'm not even talking about the divine black pudding, onion cream and homemade mash as a suggestion that day🙏🙏let yourself be tempted by the homemade praline tart for dessert, to die for.... We were in the upstairs room, very quiet and friendly. Thank you gentlemen for this good time, we will definitely come back (without forgetting Tokyo, the mascot ☺️)",6
5.0,LAETITIA G,July 23 2024,2,"Quality homemade cooking is felt!!! Best Quenelles I could taste among others... Service at the top, pleasant, smile present We had a nice lunch. Thank you for receiving your customers in such beautiful conditions.",6
5.0,Venture06863346268,June 21 2024,8,"This unique restaurant, which exudes charm and has a great atmosphere, is not to be missed during a stay in Lyon. The food was a treat for the palate. The menu is small and easy to understand. If you like hearty food, you'll definitely find the right menu for you. I had the sirloin steak with potato gratin. I could have bathed in the gratin! Best gratin ever. And the caramel cream that I had for dessert, mmm. It's worth stopping by le casse museau!",6
5.0,Chrystelle G,November 26 2023,4,"This is the second time we have dined at Casse Museau and we will come back. The dishes are really tasty, the meat tender and moist, the gratin dauphinois is excellent. The succulent praline tart. We had a very pleasant time. We thank the whole team for enjoying us. We highly recommend this restaurant.",6
5.0,3Tesla,September 5 2024,37,"Had dinner here on our first night in Lyon. Good food, reasonably priced. Enjoyed the poached eggs in red wine sauce appetizer and the St Marcellin cheese. Had the blood sausage for the main which was okay (I had never had blood sausage before so I cannot compare it to other blood sausage). Wife had the pike quenelles which she enjoyed. Would recommend this restaurant.",6
5.0,Chantal J,March 28 2024,13,"Everything is perfect at Le Casse Museau: the cuisine, the exceptional welcome, Eric's humor, the place, the decoration!! We really can't wait to come back! We recommend the andouillette, the veal rice with morels, the praline tart and the sublime tarte tatin!!! Certainly all the other dishes are excellent. A HUGE CONGRATULATION to the team.",6
5.0,Fraochoo,February 20 2022,116,"We went there twice so far as this is our local. We had lunch there the first time and went for the main and dessert of the day and came back the following week for dinner for a special occasion and went for 3 courses, excellent champagne for aperitif, lovely wine. Everything was good, the setting is so cosy, beautiful and quite picturesque with a bit of history about the building. We got to chat with the small team and we were so well looked after! The food was delicious! I totally recommend Casse Museau and cant wait to go again!",6
5.0,Christelle S,December 2 2023,1,"An excellent moment shared today. Top-notch service, notably thanks to Eric who takes great care of customers, and is not devoid of humor. Prices adapted to quality cuisine. Thank you to the whole team for your warm welcome",6
5.0,Virginie C,November 10 2024,7,"Great time at the Snack! Every dish regaled us, from starter to dessert, and all in a relaxed atmosphere! Go ahead without hesitation! We will not fail to come back during our next visit to Lyon🙂. Special mention for photo with the drone!😅",6
5.0,Manon B,June 12 2024,25,"From the starter to the dessert, from the setting to the warm service, everything was perfect. Special mention for the prize of the master sauce maker who will give a very good reason to come back…. Enjoy. thanks again",6
5.0,D@ms,October 31 2024,11,"Here is a Lyon cork in the purest tradition. Checked napkins, crochet curtains, old plates.You are there, as at your grandmother, in this case at Aunt Paulette. Typical dishes, tasty, very (even too) hearty. Impeccable and cheerful service. In short, a real moment of happiness with family. Feel free to enter for a second.",6
5.0,christianr991,September 23 2023,280,"We had a great time. Very good food and good wine. Everything was delicious, very well cooked. Small room downstairs. What is certain is that during our next getaway to Lyon, we will not have to ask ourselves the question: “where are we going to eat for lunch”. Thanks to Christophe for the friendly service. See you soon.",6
5.0,Matthis S,January 10 2024,3,"Excellent value. Cork atmosphere, copious and quality food, good accessible wine, excellent service with a attentive waiter and a touch of humor which made us all have a wonderful time. I highly recommend Casse Museau!!",6
5.0,Jean-Marc R,March 1 2024,30,"Magnificent Lyonnais cork with a beautiful warm room upstairs. A very pleasant welcome, Eric takes great care of the customers. Everything was good, special mentions to the eggs meurettes and the sweetbreads. Go there without hesitation Thanks to the whole team",6
5.0,yves P,June 12 2024,5,"A cork where you feel good as soon as you walk through the door. The welcome is warm, the service efficient and attentive and the Lyonnaise cuisine at the top. A great experience in a restaurant that has a soul. We will definitely return.",6
5.0,francoise b,May 17 2024,21,"Originally from Lyon, I migrated to the capital a long time ago. Back to basics I discovered this little jewel of a cork too late. Infinitely touched by the welcome and all these dishes of which only mothers from Lyon have the secret. A beautiful transmission of taste to my grandson who accompanied me. Casse Museau team, I love you!. I'll come back to see you next week. Sharpen my fork and knife.",6
5.0,gnadgo,March 21 2024,110,"A little nugget full of history in the heart of Lyon. And this for a perfectly reasonable price considering the quality. Eric tells you anecdotes and sets the mood throughout the meal. We had a very good time with a very friendly team and delicious food: praline tart, tarte tatin, dumplings... a treat for the taste buds .Nadège",6
5.0,Mobile320679,November 22 2023,2,"A very nice discovery! Originally from Lyon, I didn't know about this restaurant until this evening but it's a done deal. What a great evening with friends... The welcome and kindness of the owner, the quality of the dishes and wines, in short what could be better for spending a superb evening. I would come back without hesitation!",6
5.0,Joris,April 27 2024,224,"We had dinner this Friday, April 26 in this typical cork. Warm and attentive welcome throughout the meal. The quenelles du soleil are superb and we really liked the tarte tatin. You gave us a great time! Good luck to the whole team!",6
5.0,Alyssia,November 4 2023,3,"We went to this magnificent restaurant as part of our two years as a couple and it was a very good experience. The setting was very cute, typical of the Lyonnais cork. The service was very pleasant and fast, the servers were perfect! The food was wonderful from starter to dessert. We highly recommend!",6
5.0,Morgane P,February 27 2024,1,"Fantastic family evening with two children. The welcome and the impeccable and adorable service. The staff is welcoming, smiling, attentive, in short, only qualities. We ate very well, it was excellent. Thank you for the evening and the finishing touch for our daughter’s birthday. We highly recommend!! We will come back !",6
5.0,Andy McLeary,October 5 2024,92,"This place is a hidden gem, and well worth finding if you’re in Lyon. It was friendly, felt authentic and the service was great. They were very helpful and patient with my attempts to speak French too. The food and drinks were great, the atmosphere was relaxed. I’d definitely recommend a visit.",6
5.0,Florian,November 1 2023,2,"We came to celebrate a surprise birthday and I would like to congratulate all the staff for playing the game. We had an exceptional evening! Excellent meal, attentive servers. Nothing to say. You can go for it with your eyes closed. I can't wait to come back :)",6
5.0,Dominique M,November 8 2024,7,"We went to the Snout Breaker on the advice of a friend and really, what a good choice. Typical Lyon stopper. The hospitality, the quality of the dishes made us have an excellent evening You can go with your eyes closed",6
5.0,Célian B,November 16 2023,1,"Perfect setting to spend a good evening from A to Z. Warm and friendly welcome and service, excellent homemade dishes! Special mention to the gratin 🙌🏼 Signed the velvet shirt 👔 I highly recommend 👍",6
5.0,Juan-Carlos S,October 25 2024,6,"Ah what a beautiful place!!! The food was delicious. The waiters were on top!!! Very kind, available and a sympathy that I have rarely seen. Moreover, all the tables were taken, so they had a lot to do, but they were there to advise each table and exchange a few words. A true “Bouchon” as they like. You made us have a wonderful evening. Thank you very much.",6
5.0,Nadège V,December 12 2023,1,"Eric is still fantastic. He even cooked up surprises for us. He puts everyone at ease and sets the mood. He remembers the first names of everyone in the groups. The cuisine is rich and generous. The service is impeccable, and respects all codes (yes, yes, I have a son who works in luxury restaurants).",6
4.0,Edwige N,November 3 2023,4,"Truly excellent. From the waiter to the boss, they were all very welcoming. The setting is nice, and the food is very good. A good Lyonnais cork. Little extra if you sauce well you will have a surprise when you come out. Thank you for your welcome, Assembling yours, 😉",6
5.0,Philippe S,September 13 2024,1,"Here's a real stopper! Atmosphere, frame, flat, everything is there! What a joy to find places like this again in Lyon! They are rare so thank you for continuing to make the spirit of Aunt Paulette live! See you soon.",6
1.0,Francesca p,November 15 2024,2,"Staff and owner are extremely arrogant. Truly awful restaurant, do not go there. I wouldn’t recommend this place to anyone.",6
5.0,Holly S,October 11 2024,7,"What a lovely restaurant. Good food, good service, very reasonable price. Lyon is lovely and if you are going to be here, I would have one meal at least at le casse museau.",6
5.0,LondonSaraG,September 12 2024,5,"Lovely family restaurant, they made us feel so welcome. We had 3 courses and they were all fantastic. The garlic chicken was so tasty",6
5.0,Lise O,June 22 2024,8,Wonderful authentic food. Nice ambience and cozy athmosphere. All coutses were very tastful and «homecooked» feel. Would absolutely go again.,6
5.0,Voyager634042,March 5 2024,4,What a wonderful place! The food was delicious and the service welcoming and pleasant - highly recommend dining here and will be returning.,6
5.0,CarlosFAH,October 11 2023,171,"Excellent food, great service. Outstanding array of local specialities, with great wine on offer. Not expensive at all for the quality, best place ever tried in Lyon",6
5.0,Joseph C,September 26 2023,48,Loved this being our first taste of a Lyonnaise bouchon. Very personal service. Top notch food at good prices. Highly recommended. We were Sitting with mostly locals so a telling sign,6
5.0,WineTrolls,June 28 2023,210,"Ok, very rarely does one walk into a new restaurant and feel inspired to open up an app and throw flowers.... Take this as one of those few moments.I'd love to do pictures of amazing dishes.... but they were all eaten!!! Starters: egg murette 11/10 (yes, I know), terrine of the house (the worst of the evening) at 8/10, and yes, that was the worst and wonderful!!!!!!! Lyonaise salad - 9.5/10 (yes for a salad!!!). Mains : special kidneys (i normally hate them) 10.5/10. Chicken 8.5/10; Qunelle of Pike 11.5/10 (have had at Paul Becuse & better - yes I have sinned by finding one better); and lastly at only 9/10 Civit of pork cheek in amazing sauce!!!! Wow!!!!!!!! And wow!!!!!!",6
5.0,Paul G,May 12 2023,34,"This charming little restaurant had been recommended by the receptionist at the Grand Hotel des Terreaux. We received a very warm welcome and were shown to our table upstairs. There was a buzzy atmosphere with a number of large tables with local people celebrating a birthday. The restaurant was founded in 1947 by aunt Paulette. There is a small menu of rustic Lyonnaise fayre. I started with a Lyonnaise salad. Large portion, tasty lardons, perfect poached egg. Then I tried the andioullette of calf head with dauphinois potato. Lovely sauce with it. Absolutely delicious . Then St Marcelin cheese to finish. All washed down with bottle of Morgon . Staff were lovely Would love to go back",6
5.0,Sarah,April 16 2022,5,A beautiful and quaint restaurant in the heart of historic Lyon. We had the most delicious 3 course dinner with great service - thoroughly recommend if you are staying in Lyon.,6
5.0,Justine N,September 29 2021,10,"We had a blast ! Thank you to the team !! We had by far the best diner in Lyon 😍. The cuisine is traditional but with an unique twist ! The atmosphere is warm, and the service is impeccable! We ll come back !! See you soon 😊",6
5.0,Wayne H,September 29 2019,1,"The best mushroom source with steak I ever tried. Also, I like the sala with baked meat. A restaurant worth you visiting.",6
5.0,Divenowworklater2,August 31 2019,22,"excellent dinner and attentive service- felt like dining at friend's who just happens to be a great cook. Nothing fancy,but genuinely tasty. Good wine pairings recommended by the waiter",6
5.0,Marco B,August 4 2019,8,Everything was delicious. And exemplary service. Bavette boeuf steaks were grilled to order and arrived with a morel sauce which we asked for on the side but ended up putting it over everything except our desserts. The roasted potatoes were so good the kids even liked them and they don’t eat potatoes ever except an occasional chip. Rustic friendly place well worth a visit.,6
5.0,Birgir Ellert B,March 30 2019,6,A very pleasant surprise. A rustic interior but the food is Michelin quality. Good short vine list of mainly Burgundies.,6
5.0,Dorian P. B,June 6 2018,2,the brothers team is an excellent combo. the meal was outstanding as was the wine selection. I like how the menu is fresh local ingredients of the chef's creation. dishes are true to Lyon.,6
5.0,Jonas J,March 10 2018,1,"This restaurant is truly superb. While the cuisine can easily compete with Paris's Train Bleu, it features the cozy atmosphere of a typical Lyon ""Bouchon"".",6
5.0,Chris S,September 8 2017,763,"This is a lovely little restaurant run by 2 brothers, no other staff! Small, but totally sufficient, menu choice excellent quality. If sitting downstairs you can see on of the brothers doing the cooking. Thoroughly recommend trying out this restaurant, my only gripe is that when buying wine by the glass they don't pour much more that half a glass.",6
4.0,martinidoc,April 17 2017,535,"We had lunch at this tiny little bistro slightly away from the main tourist area. Staff were welcoming (a chef and a waiter). The set 3 course lunch was less than €20. I started with the salad magret, which had generous portions of duck and jambon. I had a bavette, with sauted potatoes and green salad, which again generously proportioned, so I couldn't manage desert. Washed down with a rhone red at €13 for a carafe. Excellent value for simple well cooked food.",6
5.0,Flo Auquier,December 29 2016,274,Went to le casse museau for lunch with my boyfriend and his family. We had amazingly great food from an awesome food menu. I highly recommend the gnocchis - to die for!!! Great service and super fast and quick (if you're taking a quick lunch break and need to get back to work asap). Very good french cuisine and a great price!,6
1.0,Mike R,December 20 2016,51,Ran into the restaurant for a quick lunch and were terribly disappointed with the food. service was prompt and friendly.,6
5.0,Marcus M,April 30 2016,9,The full menu is wonderful from start to finish. a warm and delicious restaurant. Great food and great service. highly recommended.,6
5.0,Gaetan_3992,February 12 2016,13,Amazing from A to Z! Ingredients are high quality and fresh! Everything is prepared in a opened kitchen. You can find typical French bistrot dishes but updated to new cuisine and the combo works very good! Moreover they change the menu every 2 months or so.Personal is very friendly and the prices are really fair. The atmosphere is cosy. I highly recommend it!,6
4.0,SophiaK,November 5 2015,1184,"Tucked away in a small alley in the heart of shopping district in Lyon this small place is a must. We had a wonderful lunch: onion veloute and shrimp tarte as starters, sausage with red wine sauce and mashed potatoes and bavette with roasted potatoes as the main course and lemon mouse as dessert! Everything was delicious. The service was great and very friendly and prices are extremely logical. Don’t miss this place.",6
5.0,Jacqueskichian,October 11 2015,7,"We went to Le Casse Museau with friends.. The food, drinks and hospitality were excellent. I had sautéed porcinis for a starter, veal chop with a delicious morilles sauce and a very fruity and fresh dessert called ""fraîcheur d'automne""! The chefs are young and have a great palate.. When they sauce that I had eaten all the sauce before finishing my dish, they brought more and it was heavenly!! Definitely an excellent address!!",6
5.0,Marintraveller,October 1 2015,17,"Strolling around the back streets near Place Terreaux, we nearly missed this small restaurant. Two young men were at work in the kitchen while a young woman sprinted up and down the stairs. This turned out to be one of the best food experiences we had in Lyon. Côte de veau was cooked to pink perfection and served with the most amazing potatoes Anna. Saint-Jacques scallops were served with creamy risotto - marvelous. Starters were both showcases for mushrooms - a small but generous pôelée and a starter of poached eggs with morel sauce. A deconstructed baba au rhum was a lovely light dessert. All three staff members spoke English and were quite personable. Small but well chosen selection of wines.",6
5.0,MaMaMaEl,December 11 2024,9,"Very friendly staff work, impeccable service very good soft egg as a starter; very good and very hot quenelle; very fresh and tasty canut brains; very good chocolate mousse; exceptional coffee",6
5.0,SOUMARMON,December 9 2024,93,"We had a great time in this typical and charming restaurant close to City Hall. We feasted on good Lyon specialties: eggs morette, pike quenelle, strawberry andouillette with veal, praline pie... Everything was excellent. With a great welcome from the boss with whom we laughed a lot. To do and to do again!",6
5.0,Jean Michel F,December 7 2024,256,"It is a real Lyonnais cork: menu, atmosphere, service, place, delight of dishes and wines.... Wonderful moment Thank you.",6
5.0,Ufuk,December 1 2024,7,"Very cute great restaurant, make sure to book. Great food and atmosphere. Polite and knowledgeable staff.",6
5.0,Bastien,November 27 2024,88,Thank you for this great time! A beautiful discovery for a typical cork and a family grandma kitchen. Thank you very much!,6
5.0,Benjamine T,November 24 2024,13,The meal is up to the reception and the atmosphere. We feasted and went back the next day. We highly recommend!,6
5.0,Bellargo,November 11 2024,2,"The welcome is warm, the decor charming, the dishes delicious... What more can you ask for, but the pleasure of coming back?",6
5.0,car0ler_12,November 8 2024,4,A very nice Lyon stopper. Value for money really interesting. I will not forget the address during a next visit to Lyon!,6
5.0,Mahutrial,November 8 2024,4,"Exceptional for the kindness, the welcome and the quality of the food! Promised next time I will test the quenelles!!! Thank you for a wonderful evening!",6
5.0,Monique L,November 4 2024,16,Typical Lyonnais stopper - charming setting. Excellent cuisine - fresh produce. Very friendly service at the top. We'll be right back.,6
5.0,Journey30853713321,October 24 2024,1,"Super lunch ,c was so good that we came back ... excellent welcome and presentation of the dishes and the area. Severine and stephane",6
5.0,vv84,October 20 2024,13,What a beautiful typical place A treat from the welcome to the taste buds Well-prepared local products The pot served the old way,6
5.0,iplanque,October 8 2024,32,Warm welcome and with a lot of humor in a typical setting of traffic jams. Lyonnais. The divine and comforting meal We had a great evening. Do not hesitate for a moment,6
5.0,Stephane C,October 4 2024,3,"An excellent Lyonnaise table, a charming setting and a very friendly welcome. The sweetbreads are to fall as well as the quenelles in the purest Lyon tradition.",6
5.0,Fabietrip,September 14 2024,15,"Welcome to the top, very friendly and efficient service. The dishes are delicious, we had a great evening. Many thanks to the whole team.",6
5.0,Samuel H,September 4 2024,8,"Pleasant, rather small restaurant with friendly staff. At a very fair price you get an excellent three-course menu of bourgeois French cuisine.",6
5.0,Mu,August 30 2024,1,"The staff welcome is friendly, the dishes are well prepared and traditional as desired. Everything is done with taste, down to the old dishes that perfectly harmonize with this house that practices the kitchen of our grandmothers.",6
5.0,Salomé A,August 18 2024,18,"We ate at this restaurant to celebrate my boyfriend’s birthday with his English-speaking friends. The waiter was absolutely adorable with us all, always caring and always the word for laugh. The food was delicious. It was a pleasure.",6
5.0,MB31878,August 1 2024,12,"Very pleasant moment in this cork. The rooms are small but full of charm and the welcome is exemplary. The dishes are generous, tasty and the prices are not excessive. What more can I ask?",6
5.0,Jean-marie V,July 31 2024,1,"Always perfect, great Eric and Frederic, the perfect new andouillette, a dish my wife took and I tasted, the veal rice, exceptional, well cooked with a perfect morel sauce, a big bravo to the chef. We will return with pleasure, we are sure not to be disappointed.          Caro and Jean-marie.",6
5.0,LINECE58,July 15 2024,102,We spent a very pleasant time with family in this typical restaurant of Lyon. Our waiter was very caring while bringing his touch of humor! The dishes were delicious and the Awards more than affordable.,6
