rating,user_name,date,contributions,review_text,id_resto
4.0,Marshall B,November 4 2024,5229,"Really important to reserve here or get there early – there were very few tables left, and it was a Tuesday evening. There are many restaurants on this street, but this is the only Indian one. Very good service and very good food. We took the menu, which included appetizer, bread (Naan), main course, and dessert. And that was a lot – we also got (extra) rice. Not one of us went away hungry!",210
5.0,Shamira V,April 26 2024,1,"The best indien restaurant that I know in Lyon. The food is delicious, the stuff very friendly and the style of the place !",210
5.0,Shuci S,July 7 2022,1,"An indian friend took me here, and we had a great time! The restaurant is well decorated and we really enjoy the food!",210
1.0,Chippywarner,June 6 2022,214,Visited based on TripAdvisor recommendations and hoped to get a good experience before I moved on to the south of France the next day. There was one guy serving. I arrived at 8 pm and didn’t order until about 8:20. Starter and main turned up about 8:40 and then I didn’t see the waiter for the next half an hour. Eventually I stood up and went to the bar and asked for the bill. Absolutely hopeless. All the tables around me having the same problem and looking at me with a sort of embarrassed silence. Dreadful place. Avoid.,210
1.0,Keval M,December 7 2021,3,I don't like leaving negative reviews but this establishment deserves one. The palak paneer we ordered was watered down and tasteless but what made it a terrible experience was the extremely rude staff. When I tried to provide feedback their attitude was like we don't care just give us your credit card and leave.,210
5.0,Chris H,August 24 2020,49,"we received a table without reservation. The place has has nice indian and asian decoration at the wall, which makes you feel in another world. The food is delicious and the service very friendly.",210
3.0,AnkRun,October 10 2019,20,"One thing I have figured out that never trust the reviews on tripadvisor as they are misleading. I had dinner in this restaurant and travelled far after seeing the decor and reviews and also in their menu they have 2 paneer dishes and I was looking forward to eat them and when I ordered, it turned out they don’t have those dishes, that was setback number 1, I had to order from what little choices I was left with, I ordered dal makhani and mix veg, I had never ever seen a dal makhani like this which is yellow more like dal tadka and mix veg was full of oil, one thing was common both of them didn’t taste good at all and only saviour was garlic naan. Service was absolutely rubbish, to order something or request for something I had to get up and search for the server. Server was a young boy who was just not interested in what he was doing. Real pity that they invested in decor but forgot to invest in what really matters, a good chef and servers. Apart from decor other thing they got right is the pricing as it’s reasonably priced. Hugely disappointing to say the least. Indian restaurants outside UK are total useless as they dont know what they are doing",210
2.0,Chetan A,July 4 2019,7,We went this afternoon for lunch ..food was nothing great and oily ..worked out very expensive also.would not recommend...,210
5.0,njpump,June 11 2019,38,"Decor was great, food was amazing. We went back multiple times!! The restaurant ran out of paneer but made some vegetarian accommodations. The vegetarian entrees, naan, lassi, and rice were all delicious. The staff was friendly, prices were reasonable.",210
5.0,Peter O,September 9 2018,647,"We fancied Asian food in Lyon on a Sunday for lunch and one of the best rated places happened to be this Indian. And we were not disappointed, the indoor seating is quite posh and cosy at the same time, the menu deals are good value and some of the food as well as the Lassis are excellent. We will be back!",210
2.0,Babar1234,February 15 2018,72,"Very nice ambience in a nice location. Presentation of food seems to be more important than taste. We had four different vegetarian dishes, which basically meant all available since they were out of paneer. Small portions. One was fairly well balanced, but a bit strange in taste. Very mild. The rest were sadly very bland. Even the chili naan was devoid of heat. This was our first experience of Indian cooking in France and it might be adapted to French taste. If you are looking for spicy food, look elsewhere.",210
3.0,Muriel,January 26 2018,39,"Food was good but nothing to write home about when you lived 20 years in London's East end! The 20% off at 7pm that appealed to us originally were totally misleading, as in, my main and rice were not even taken into consideration for the 20% off (we had a 45 euro bill, so it wasn't a big chunk of the total bill, was it?) because apparently it's not just the ""wine and set menus"" that are off the deal but also the ""a la carte"" stuff IF you do not take a dessert or a starter with your main.... It was just 2 euros to take off to make me happy (8 + 3 euros) and he didn't bulge. Lousy manager. Knowing very well we ordered off the deal all the way (when we asked when we sat down before ordering ""is it just the menus and wine off the deal?"", waiter didn't know, fair enough, but the manager should have told us we would have ordered a la carte instead of menu (i didn't care for the dessert anyways !). We won't come back, we told him so and he still didn't do a gesture. Rip off.",210
5.0,Mike L,September 21 2017,124,"Simply the best indian meal we have ever found in France. We eat a lot of curry in the UK but really enjoyed the food here. It had fantastic flavours, was subtle and not too hot. beautifully presented and the portions were generous . A brilliant experience.",210
5.0,OU812Kiev,August 13 2017,265,"It's not easy to find good Indian food in Lyon. But I found it last night at Taj Indien.This is authentic and delicious! I tried chicken korma, lamb vindaloo, lamb curry, palak paneer (the best of all the dishes), eggplant, naan, rice, and raita, Every dish was well reviewed by our group, except the eggplant which we didn't love but didn't hate either. Very friendly service too, even if it was a little slow and chaotic on a busy Saturday night. But the great food and friendliness made up for any service mistakes. I will return, soon.",210
5.0,m T,June 18 2017,1,The food is excellent. The quality of meat cuts was first class. The spicy dishes were exactly that. Breads very good. Very clean and spacious. Service very good.,210
5.0,Ibiscusrose,November 3 2024,8,"We had a very nice evening with family, everything was perfect, the welcome , cocktails, meal, atmosphere ... recommend without hesitation!",210
5.0,Armelle38,August 23 2024,18,"First time for us in this restaurant. Meals with the family, everyone feasted. The dishes are very good and hearty. We definitely recommend this Indian restaurant on Lyon.",210
5.0,Laurence D,June 23 2024,4,"The decor and atmosphere that emerges take you immediately to India. The welcome is very friendly and the dishes live up to our exacting expectations. In short, it was a very successful culinary journey.",210
5.0,Emilie V,March 10 2024,1,"We had dinner in this restaurant as a couple and it was a very nice surprise! The room is sumptuous, the staff are adorable and the dishes are excellent! Lots of flavor and color The setting is also very pleasant and calm I highly recommend :)",210
5.0,Jm G,February 17 2024,4,"Perfect, excellent, fresh meats and fish. The spices, the scents of the captivating dishes. Very good time, everyone had a great time. The server is excellent, always with a smile. To recommend.",210
5.0,Louane G,February 17 2024,3,"Incredible, the service is very pleasant, the flavor very pleasant and smiling and the food is excellent and very plentiful.",210
5.0,Jluc R,December 29 2023,4,"Excellent cuisine, impeccable service, smiling and efficient, chosen by chance when arriving from Nîmes, we had a great time.",210
4.0,martin d,November 28 2023,28,"Very warm welcome, smiling staff. Pleasant and airy setting. Lots of choice except for the starters in our opinion. Price a bit high",210
5.0,LaurentD1967,November 10 2023,54,"Very pleasant setting, tasteful, in the Indian style but not too much… Excellent food, copious and tasty. Friendly and considerate server. In short, an excellent experience to be repeated….",210
