rating,user_name,date,contributions,review_text,id_resto
5.0,Christina N,May 2 2019,12,"Everything about the restaurant was enjoyable. From the relaxing outdoor seating on a busy pedestrian street, to the perfectly attentive waiter and a most delicious meal! We had the Lyonnaise salads which were a perfect balance of fresh crispy frisse. lardons and croutons with that buttery mouthfeel of poached egg on top! It was our last night in Lyon and I was determined to try as many classic dishes as possible so I had the Quenelles.What a delightful and satisfying seafood entree served piping hot! I opted for more wine as my dessert and enjoyed every drop.",13
5.0,Angèle R,February 3 2019,40,"I went to les Enfants Terribles right before the kitchen closed, and the staff kindly accepted me for my late lunch... I had a delicious gratin dauphinois and salad, and also an amazing tea and desert! The staff is very friendly and arranging, I would totally recommend this place!",13
5.0,Arlene L,September 12 2018,170,"This is a charming, traditional spot in the middle of a lively restaurant district.  We were delighted with our food and the friendly service. Prices were moderate.",13
3.0,Ian S,August 14 2018,365,"We walked up and down the cobbled street and decided to try this restaurant, wasn't very busy but looked inviting. The staff were very friendly, we a starter and tartares for the main course washed down with a glass of Crozes Hermitage. The tartares were very good, we had salmon and beef. Declined desserts as we had had enough to eat. Would recommend. The cost was very reasonable, good value for money.",13
3.0,MichelinTom,August 11 2018,414,"Front of house staff were excellent. Young, keen to help and had a good knowledge of English. However, the food was quite basic and saucing too heavy and the prices are much too high for the basic quality of ingredients and cooking.",13
4.0,Lorenzo M,April 7 2018,10,"We've been there on Thursday evening, without booking, 4 people. We ordered 4 appetizers, 4 main dishes, desserts and coffé. Taste was good and quantities also. To ne suggested absolutely !!!",13
4.0,AJH7UK,April 3 2018,173,Ordered steak tartar and the taste was very good. The chips included in the meal were done freshly and tasted excellent. The portion size was just about perfect.,13
5.0,Keith D,March 19 2018,178,We had a great last night in here. Very busy but we got a great table. Inside it is exactly what we wanted/expected it to look like ! Food was great and the wine pots good value. Would definitely go back.,13
5.0,Ted42480,December 19 2017,147,"It’s a very nice place in the main restaurant street. This restaurant is well known in Lyon. The french charcuterie, the meat and the gratin dauphinois are wonderful. The staff is friendly and helpful. If you go to Lyon, you have to go here !!!",13
4.0,yns_10,November 5 2017,1446,We had dinner in this popular restaurant on a Thursday night in late October. The salads were okay as was the beef tartare. The highlight of the dinner was the fromage blanc for dessert and the good service from the charming waitress.,13
5.0,Christine D,October 18 2017,18,Thoroughly enjoyed pork ribs and lentils (ham and sausages in a lentil stew). Topped off with house white. Staff attentive and were happy to explain menu in English. Loved the room although plenty of guests ate outside.,13
4.0,Dancingqueen5050,October 7 2017,71,"Enfants terrible , we have the same restaurant name in Montreal and I was curious to go there. It was at the end of the evening for coffee and dessert. Really pleasant terrasse and lucky us...no smokers around!! Next visit to Lyon I will go for supper to really try their menu.",13
4.0,Betty L,October 5 2017,73,We enjoyed the Enfants Terribles burger but our friend chose the veal which was tough and the vegetables were not what he had ordered. We considered the burgers to be excellent and different and would visit again. The seating was cramped and rather uncomfortable.,13
5.0,TheRez,September 18 2017,72,"Recommended by our hotel, we went along for dinner. Exceptional. Charles and Alex looked after us and were superb.. Food amazing. Wine too. We shall be back!",13
4.0,Valentina R,August 30 2017,18,"We were in Lyon last week and we decided to eat in the very characteristic restaurant (they call them 'bouchon') and try some typical food from around here. My parents were enthusiastic about their quenelles and I loved them too! The desserts were amazing and completely homemade. The staff (every single one of the three guys who served us) was friendly and laughed a lot with us, explaining some of the food we didn't know, and all around very helpful. Lovely experience, I would choose them again!",13
5.0,PugsleyJ,August 6 2017,34,"On a sunny Sunday we managed to get a table on the terrace at the most attractive 'Les Enfants Terribles' restaurant in Lyon. On such a busy day we were shown to our table promptly with menu, water and bread brought immediately by a friendly and most professional waiter. He then explained to us the menu in English (as new residents to Lyon our French is still very basic). We chose from the daily 3 course menu and the food was well presented and tasted delicious. The star dish was a white truffle ravioli... truly amazing and a perfect balance of flavour and texture. With a glass of wine or two and espresso the bill for two came to 61 euros. A steal for such wonderful food and service.",13
5.0,Maureen R,July 9 2017,50,"First night in Lyon and we decided to eat here. Partner had fish soup which was excellent, and then we both had the veal. Beautiful sauce accompanied the dish. Friendly service. Would recommend.",13
4.0,David Hallett,July 3 2017,1037,"This restaurant is situated on Rue Merciere amongst lots of other restaurants. Accordingly it can be very busy but that said the night we dined the service was spot on as was the food. Classic French bistro style. Classic dishes,lots of flavour and lots of cream sauces..yum! Reasonable prices and the specials of the day are worth a try. We enjoyed the fresh asparugus.",13
5.0,IzzyTsao,June 21 2017,27,Our dinner here is a great experience. The waiter is funny and friendly. They have quite some seafood options. We ordered gambas cooked with whiskey and seafood cooked with anise. they were both cooked in very delicious sauces. portion isn't big but we were full in the end. The food is delicious and the service is friendly. I will recommend this place.,13
4.0,Kathleen Warren G,June 21 2017,88,This was recommended to us by a local and we are glad for it. The place is small but has both inside and outside seating. The menu had both traditional Lyonnaise food and standard French fare. We sampled some of each and food the food very tasty. We especially liked the lamb and seafood cassoulet. Our salads were fresh and imaginatively prepared. Serving size was more than ample. There is a good wine list and the proprietor helps you with your selections. The hotel is within walking distance of the city center and most hotels. It can get crowded so plan to arrive early.,13
1.0,Demon22,June 10 2017,196,"Even the most basic chef should know how to poach an egg, but not the one at this place. I had the salad Lyonnaise which is supposed to be topped with a soft poached egg. The egg on mine had a hard yolk and stringy white and the dressing was just white vinegar. My other halfs duck was stewed rather than crisp. Al in all a very disapoinpting start to our visit to the culinary capital of France.",13
3.0,Robyn P,May 26 2017,244,"Servers were run off their feet, we waited far too long for our meals, then some parts were missing, very disappointing. The veal scallopine with macaroni cheese was delicious, the seafood casserole was ok, not enough seafood and lacking flavour. Disappointing given that other meals we had in the area were fantastic. Keep off the main eat street and you will be rewarded, this place is just interested in turn over and profit.",13
4.0,Dolcebellamae,May 9 2017,301,"We couldn't find a place to serve omelettes after 11 so decided to stop here. Waiter was very friendly and spoke English which helped. We asked about omelettes(not in menu) and he said he would ask the chef-and he obliged. The dauphinois potatoes and filet were delicious, as was the omelette. Adorable decor and both inside and outside tables. Enjoyed the 2 hour experience I would recommend this place for friendliness and food.",13
5.0,Eleni_pap_601,April 18 2017,9,Very nice bouchon !This place was suggested by a local and for a reason!Traditional dishes prepared in a very nice way!Will definitely go back!,13
5.0,fashionsportsgal,April 9 2017,36,"One of the first dinners in Lyon, so not yet used to the menu lyonnaise! lots of great food, great wait staff and great ambiance.. would definitely come back!",13
5.0,Robert O,April 4 2017,23,This was a reasonable priced dinner. The food was fabulous! Our group of six had just finished a Viking River Cruise and the food here was the best of the trip.,13
4.0,Harribaz,March 13 2017,119,"Recommended by the concierge at the hotel we had lunch here. Dining street side along with so many other very busy restaurants-(and fortunately lovely sunny weather)-made the whole experience really good. Service very good and attentive with good food well prepared, Definitely recommend for lunch.",13
4.0,Mark A,March 1 2017,120,"A fun stop on the slope this restuarant serves the best hot chocolate in Paradiski. It has a bar for dirnks, crepes bar and self serve restuarant. You can get pizza, salad, pasta, burgers etc. Seating is available on the terrace or inside upstairs.  This is a lovely place for the afternoon sun and at lunchtime it can be really busy, they manage the queue but it can take over 30minutes to queue up. As with all mountain options this is not the cheapest option around but the quality is good and the service is quick for anything cooked to order.",13
4.0,Véronique L,February 13 2017,17,"The place is pleasant, the food is Amazing and the price really correct. I highly recommend this place for dinner with friends, familly or even business dinners.",13
5.0,Suzie1624,December 13 2016,80,"Wanted somewhere local to the hotel where we could get some steak. Settled on this restaurant as it has fillet de boeuf on the menu. Arrived around 7pm and the place was empty. We were shown to a table in the window which gave us the opportunity to watch the world go by and to see the diners piling in. By 8 the restaurant was full and by 8:30 the overflow were put next door. The 2 waiting staff earned their money tonight, how they juggled all of the clients is anyone's guess, true professionals whose smiles didn't drop for a second. The food......delicious! I had charcuterie for my entree and fillet de boeuf with morels and dauphinois for my main. All washed down with a Cote de Rhone, cafe and a mint liqueur. A wonderful couple of hours, fantastic atmosphere (the place was buzzing) and superb food. Would definitely visit again if I was in Lyon.",13
5.0,broker40,December 1 2016,49,"Cozy and wonderful. The food was delicious too. I had the seafood cassoulet and it was divine, the wine that was recommended was perfect. If you are lucky enough to be there on the night they make their tarts do not pass them up. Make reservations or you'll be left out!",13
5.0,Henghist,November 2 2016,17,I love visiting ET when I'm in Lyon. It stands out in a city bejewelled with fine restaurants. Everything from the service to the traditional menu and excellent wine list. Love the Soupe de Poisson.,13
4.0,kosx4,October 26 2016,226,"Very cute restaurant on Rue Merciere in presqu ile. Very reasonable pre fixe menus with detailed wine list. We had an amazing minestrone soup, lentil salad, ravioli with truffles and skirt steak with st. Marcellin cheese. All food is as well prepared and presented. Add done local wine and c'est magnique.",13
5.0,Shari W,October 17 2016,7,"We had dinner here the first night of our stay in Lyon. We had good expectations - but just that.  First of all - the place is lovely - exactly what we envisioned for a restaurant in Lyon.  Second of all - the staff - delightful! Just absolutely delightful and helpful. And engaging!  As for the food - delicious. We had 2 ""appetizers"" and 2 entrees. We had really hoped to have a frommage plate for dessert - but we were stuffed! The food was delicious - and rich (perhaps because of what we ordered!). We had the escargot (decadently rich!), salad lyonnaise (like none we've had before - and haven't matched it since), seafood cassoulet, and monkfish.  For wine - we had a lovely rose that the server suggested. Went down like water!! Highly recommend!!!",13
5.0,DwainChicagoIL,September 27 2016,68,"Other reviewers summarize the food, atmosphere, service here perfectly well without me adding more except to urge you to visit this wonderful representation of Lyon without being pretentious or snobbish. Don't overthink it -- just go!",13
5.0,457Vanda,September 21 2016,20,"We had the set menu which was very reasonably priced for Lyon. There was a good selection of food for the starter, main and dessert. the food was excellent.",13
5.0,RileyBF,September 15 2016,35,"Our local host chose this restaurant, which a few people in our group had been to before and raved about it. Everyone loved their escargot and raviolis filled with foie...both dishes in amazingly decadent sauces. I had the salmon tartar as a starter, which was the best I had in Lyon..even the salad it came with had a delicious dressing. I had the seafood cassoulet, which was good...not huge, but filling nonetheless in its cream sauce with huge gamba, scallop and fish. Half of our group had the frog legs, which they all devoured! The chocolate fondant was the richest I've had this trip as well! Our Margaux wine at 59 euro a bottle was a good choice too! Overall, I'd recommend this and definitely return!",13
4.0,PaulBarrett98,August 28 2016,19,"We have been frequent visitors to Lyon over the past four decades and generally have learned to avoid the tourist areas of Rue Merciere and Vieux Lyon when choosing restaurants. Visting in August limited our choice with many of our favourite eateries being closed for their summer holidays. However Rue Merciere was still buzzing and we decided to visit Les EnfantsTerribles for dinner following the recommendation of a friend. I am pleased to say that we were not disappointed.  We chose 29.50 euro fixed price menu. This had a good choice of regular stalwarts and some additional dishes. The food was decent fare and service was generally friendly and attentive. My wife enjoyed her salmon which she said was cooked perfectly. My duck breast with morels was very tasty. Desserts were fairly basic [Crème caramel or fromage blanc] , and sufficient for the price but probably not much to write home about.  All in all this was a decent meal at a reasonable price. Despite the"" honeypot"" location this is a place I'd be happy to return to.",13
1.0,lpks2016,August 12 2016,14,"I've never eaten such a terrible thing as their so called ""Baba au rhum"". Pricey for what it is : salad was average, burger was cold and everything was just laughable. Just pick some other place to eat would be my advice.",13
4.0,Maikson,August 10 2016,21,"We were there before EURO 16 match so it was very crowded, but we did get our food fast enough and it was very tasty with a reasonable price. The service was efficient and friendly.",13
4.0,MalcolmA02,July 24 2016,537,"As it was Saturday and lots of restaurants in the more residential area we are staying in were closed we decided this area in the city centre was a safe bet for getting somewhere open. We didn't have high expectations re quality as it is quite a touristy area but the food we had was pretty good. I'd have preferred an option on TA to say 'Good' rather than either Average or Very Good but c'est la vie! We had the formule of the day with our starters of a warm goats cheese salad for me and a poached egg with smoked salmon for hubby. I'm not a great lover of goats cheese but thought I'd give it a shot and it was actually pretty good - not too strong. The other starter came with a lovely sauce (just wish I knew what it was - should have asked) so a very good start to the meal. We then both had the trout with almonds which was really well cooked and delicious (sometimes simple is definitely best). The creme caramel dessert was definitely home made and fine (although it's not my favourite dessert), it was light and smooth as it should be. All in all a very solid choice and I'd recommend to others.",13
4.0,Tivolifox,July 16 2016,24,"The restaurant was recommended by a local host. The setting is warm and cozy inside. Staffs were not exceptional in English but patient enough, making the service more than adequate and welcoming. Traditional french bistro food and Lyonnaise specialties are served. The steak and salads were fresh and of good quality. Quenelle was a bit bland and texture too indifferent to my taste. Overall a very comfortable supper at reasonable prices with warm services on a cool night. Would go again on Rue Mercière.",13
1.0,Atle T,July 6 2016,45,"If you want a meal without any passion, which you can easy make at home for an expensive price.. the food was terribly boring, I would recommend you to find a place outside of this street in general!",13
4.0,NatNatreviews,June 28 2016,406,We had a lovely lunch here. The food is unpretentious yet delicious and at a good price if you have the 2 course special. Staff are lovely and it's set in a vibrant street.,13
4.0,nancyen,June 21 2016,768,"We ended up having lunch here a couple of times, both later in the afternoon.  The service was efficient and friendly and the food was very good. The location, along a row of restaurants, is quite central to everything making it a good place to take a break from sightseeing.  They do not wrap up lunch service at 2:00, so it is perfect for those, like us, that need a later afternoon bite to eat.",13
5.0,Thomas Q,May 25 2016,106,"Our hotel (The Carlton) managed to fluke us a table at short notice on Saturday night, All old wood interiors with crisp white linen on marble table tops. Bustling and buzzing with young families, romantics, and gourmands in equal measure. Expect to pay 40 to 50 euros a head for 3 course with drinks for each course. Classic Lyonnaise menu with items such as tripe in pastry, calves head etc. For the more squeamish (like myself),opt for the fish stew of salmon, monkfish, and king prawn in the most unbelievable star anise cream sauce. Went back next lunchtime for the veal in a mustard cream sauce with the freshest, lightest pasta that I`ve ever eaten. Everything about the food here shows the passion for cooking, and the quality and freshness of the ingredients shines through. There are many ""bouchands"" offering similar fare, but this is one of the least pretentious. It`s popularity can be measured by the fact that there are no empty tables, and the queue of locals outside, so book in advance.",13
4.0,Walter F,May 5 2016,587,This area gets busy so plan on relaxing and people watching as you sit outdoors. The food is quite good and reasonably priced. Service is very friendly. Nice place for lunch in Old Town.,13
5.0,Ralitsa P,April 15 2016,6,"Great atmosphere, superb food and service. Enjoyed it so much that we stayed there for a couple of hours.",13
5.0,Parisgirl7609,April 12 2016,16,"We spent four days in Lyon, where the cuisine certainly lived up to it's reputation! Our first night we dined at the cozy, Les Enfants Terribles. They were so busy, they nearly turned us away even though we had a reservation. They were able to seat us outside, which was fine because it was a lovely night out. The wait to order was long, but in the end, the food was well worth it! We enjoyed it so much, that we ate here another night during our stay and while the restaurant was nearly full, we were seated and our orders taken fairly quickly. Both nights,I started the meal with the tomate/mozzarella and for the main course, the Fricassee St. Jacques, which was a delicious scallop dish. We followed up our meal on the first night with the Lemon Tart-lovely and the next night, the hot chocolate cake in chocolate sauce with shaved almonds-heavenly! The service on the second night was superb. I highly recommend dining here.",13
5.0,Rcespinoza,April 7 2016,2,In one of the most beautiful rues in Lyon. The food was very tasty and the service top notch. We had a great time here.,13
3.0,JoseCostaF,March 30 2016,37,"We had the 3-course menu du jour, which costed around 24 euros per person. The food was good; however, we were expecting more due to the relatively high price of the menu. Furthermore, service could have been better. The place was full and there were just two waitresses.",13
5.0,Athena222,March 15 2016,160,"My husband and I liked Les Enfants Terribles so much for dinner last night that we went back for lunch today. We have several other favorite bouchons in Lyon, but many are not open on Monday. We found Les Enfants Terribles thanks to our hotel. Dinner was excellent, from the starters to the incredibly light and flavorful canelles (a fish mousse concoction in lobster sauce) to the creme caramel and cheese for dessert. Service was friendly and attentive even though the restaurant was full. There was a much smaller lunch crowd, but the menu prix-fixe for lunch was a real bargain. We had avocado gratin, topped with a langostino for the starter. I had a wonderful courgette and langostino ravioli in cream/chive sauce, and my husband had a fish dish with rice and a petite spinach souffle. All was top-quality.  We definitely will return on our next visit to Lyon.",13
5.0,Nataliia K,March 14 2016,102,"It was early lunch time and we were hungry after nite out.but i wanted smth special so my family took me to mercier street with lots of restaurants. We checked the menu and decided to stay in this restaurant.the place is super comfy and full of different painting of sports, staff are very friendly n polite.the food was deliciousssss.i was super happy and my family said that it was good quality food.def will be back 😍",13
4.0,Sa O R,January 5 2016,17,"Picked up the place because of the salmon gravlax, which was part of the menu du jour... really good. After that I had veal a la parmigiana (the meat was a little dry, but good flavor), and for dessert cheese with red fruit couils (I'm not used to that kind of dessert but adding sugar helps a lot 😜). In general a nice cozy place. It wasn't the best service but the waitress was kind and patience with my french.",13
3.0,Doby47,January 2 2016,12500,"We are our first lunch in Lyon here, late on a Sunday when we had just arrived. So we had not done sufficient prep, and the prices seemed ok (we had just come in from Paris).  Food was good not great, service ok, ambience and decor very charming. After a few more days of eating in Lyon we realized how overpriced and average this place is, compared to better food/prices almost everywhere else.",13
1.0,TamaraMississauga,November 30 2015,70,"The restaurant is very cozy and well staffed. Very attentive waitress. However i ate the most expensive onion soup in my entire life. A soup and a glass of red wine cost.me 40€. I asked f there was a mistake to which I was responded: no madame, that is a plate dur jour. ????? I was shocked. But I've ' paid and said no more. When my MasterCharge card bill came, I almost fainted. 60 CAN for that soup!!! Never be afraid to look in depth about prices in the lists.",13
4.0,william z,November 4 2015,441,"Located in the ld town restaurant row this is the quintessential French bistro, with wooden tables, small dining area, all wood decor. The tables are typically close, but comfortable, the service is friendly and efficient and the food is of high quality. We had the escargots, the entrecôte poivre and the tartare boeuf. All were excellent, especially the tartare. The menu offers fish and other selections for those not inclined to meats. The wine list is compact but suits the cuisine and is reasonably priced. Expect to pay about 45 Euros per person without drinks. Good value for Lyon.",13
4.0,Mary S,October 31 2015,183,"Stopped in because of the name. It is one of our favorite wines back in the US. Ordered a charcuterie plate and soup finished off with a yummy soufflé. A little pricey, but a good time.",13
3.0,td2traveller,October 11 2015,512,We were enticed by the name initially. We went for the formula and the salad and the duck were both acceptable. The service was just acceptable not as good as other eating places.,13
3.0,teaorcoffee,October 9 2015,302,"Nice Bouchon restaurant in the centre of Lyon. The starter, a salad was very nice but the main course, raviolis in white cheese were ok.  They had far too much sauce, it looked like a ravioli soup.  2-course menu was €15.50",13
5.0,Gill S,October 3 2015,133,"We ate here for our last night in France, looking for something more relaxed and less formal than where we had been eating all week, and this was just fabulous, perking up our jaded pallets no end!. We loved the inviting décor, the service was wonderful and the food divine. A lovely touch was being served freshly sliced saucisson whilst waiting for our food to arrive. An absolute delight.",13
2.0,lepetit11,September 10 2015,18,"Normal must be the word that better defines this ""Bouchon"".  I was expecting something better that a dry chicken breast swimming in a pool of a creamy sauce. At least regarding the price I paid. The service was OK, nothing remarkable.",13
4.0,LorenzoF,August 20 2015,95,"Very nice bouchon located on busy rue Mercière. Service is quicker than average, which is very good for Lyon! The menu offers trypical french dishes. It'a very good option at lunch time, they offer a tasty menu for € 18 (drinks excluded)",13
4.0,jackanddebbie2015,August 13 2015,9,Good choice of fish for non meat eaters and generally varied choice on the menu. Friendly service. Enjoyed our meal and good value for money.,13
4.0,paddles_11,July 10 2015,139,"I liked the fact it had tripe on the menu, not a meal my wife is keen on. we both had Carpaccio for starters, it was very good. I had the tripe, loved it , my wife veal with macaroni, she enjoyed it. We had a good table outside with no one adjoin us on one side, great spot. The service was good.",13
2.0,travel4randr,July 7 2015,40,"I ordered the Salted Pork. It came as a pork sausage, bacon and a piece of pork on a bed of lentils. The pork and lentils were REALLY salty and the lentils had a VERY strong garlic taste. I didn't enjoy the meal because of that. If you order this meal make sure you REALLY like lots of salt and garlic. It wasn't cheap either but the service was OK.",13
