rating,user_name,date,contributions,review_text,id_resto
1.0,Andres R,August 29 2023,3,"I had made a reservation with The Fork. It took them a while to find the reservation, but after a while they found it. Then two waiters started joking with each other to see who would guide me to a table, thinking I wasn't understanding them. I chose to sit inside because the terrace was full and I preferred to be quiet. They took me to the upper floor which was practically empty: a table with 5 people and another with a couple. There was a waitress at the time and the one who escorted me from the entrance. They kept me waiting for a while, until I sat in one of the empty chairs, to wait for them to tell me which table to sit at. The waitress on that floor only wasted time making unnecessary trips, although without bringing me the menu or addressing me. After more than 15 minutes he reluctantly decided to come and bring me the letter. I then told him that he had been very unprofessional and that I would rather not eat there. I asked for the manager to tell him the reason for leaving. He responded to me in a very bad way. At that moment I understood that the waiters also acted reluctantly and unprofessionally. In the end I was grateful because I ended up eating at a restaurant where the service, food, and atmosphere were wonderful.",52
5.0,Sabine S,November 10 2023,46,"This little restaurant is a gem The place is welcoming, the decoration is neat and authentic. We really enjoyed this return in time by listening to old songs The waiters are very pleasant, helpful and smiling and we feel that they love their job because they like to talk about the good dishes on the menu. The dishes are hearty and authentic In short, a real moment of pleasure",52
5.0,John V,October 12 2023,6,Great local dishes enjoyed with good friends al fresco on the edge of the square in front of St. John Baptist. Les Canuts were able to handle all 9 of us by just setting out more tables and chairs. Staff were both efficient and delightful. They helped make the our evening at a Lyonnais bouchon mémorable.,52
1.0,Famille badel,April 1 2024,8,"Excessive price compared to the quantity (as a starter, mini slice of brioche sausage and lots of salad, 2 to 3 pieces of beef cheek with tasteless wine sauce, praline tart revisited as a cheesecake where you don't find the taste at all pralines).., and quality of the dishes. Very very tight table. Very very friendly staff. We had the gnafron menu for 39 euros...it's not worth more than 25 euros... I do not recommend...",52
1.0,Trek61489695964,August 27 2023,1,"very big disappointment with a fillet of Charolais beef: the meat was overcooked even though I had asked for rare, the sole inedible. morels full of sand and tasteless. the sauce thick and tasteless. when someone asks me how it was and I very politely point it out: nothing bad... I strongly advise against it.",52
2.0,kiko7270,June 3 2024,5,"Friendly staff but poor cooking. Soft-boiled egg in a sticky red wine sauce and bacon that is way too fatty. Canteen-level edible dumplings and the sapper apron (beef belly, etc.) is a horror. As an aperitif, we bring you pieces of brisket (rather pieces of fat) grilled in the deep fryer, certainly so salty that it's inedible. Trap tourists. “Big” disappointment.",52
4.0,Papikok,January 22 2024,682,"As the lunch offer on December 31 was limited, we had reserved this address well located opposite the cathedral. It was a good thing for us because when we left the queue was long! Good Lyonnais dishes on the menu. Personally, my sapper apron was perfect. The service is very efficient, certainly a little urgent but without exaggeration. We appreciated.",52
4.0,Laurent G,November 1 2024,110,"Great location on Place St Jean, perfect for exploring the Old Lyon district. Very welcome despite a little excessive waiting. The plates are well stocked and the price / quality ratio is correct for the very touristic area. To be done once to discover.",52
3.0,Jenny G,May 27 2024,64,"Disappointed in this restaurant after hearing so many good reviews. The atmosphere was good and the location excellent, but the service was just ok, and the food was well below what was expected. The Salad Lyonnaise had soggy lettuce leaves, some egg shell pieces and rock hard overcooked croutons, and the pork, while tasty, had plenty of gristle left in it. The beef cheeks were well cooked and tasty, but although mentioned in the menu, we were unable to find any trace of cognac or mushrooms in the sauce. Crème brûlée dessert was mediocre at best. Wouldn’t visit a second time; there are plenty of other Bouchon restaurants nearby that should be able to better this one.",52
3.0,Jb M,August 19 2024,4,"A little disappointed with the experience! Service too fast see expeditious , I received my pastis with my stale egg An onion soup without really the taste of onion and bland The quality of the products seems correct for a kitchen that remains simple Desserts without real interest and far too expensive for quality A praline pie so revisited that you can smell more praline with a wet dough and a bland crème brûlée In summary disappointed with the experience especially for a cap listed in the Cap Ranking. Very expensive for what it is We do not recommend",52
5.0,SEGOLENE G,October 8 2023,39,"Good authentic Lyonnaise cuisine of very good quality. Eggs in meurette, Lyonnaise salad, pâté, andouillette, beef cheek... All washed down with a pot of Croze Hermitage to match the meal. The staff is very welcoming, the service is quick and organized despite the crowds (the restaurant was full). A good experience that we already want to repeat.",52
2.0,Martine,February 25 2024,4,"Eggs meurette... More water than wine, bacon pieces roughly cut and barely cooked, all lukewarm... Any dumpling with very little sauce.. Homemade? To see... Served with dry rice.. Gourmet coffee. : Any... Praline tart so revisited that it only has the color of the praline... Absent taste... In short, nothing of Lyon cuisine, an address to forget",52
5.0,Patrick M,August 26 2024,67,Small Lyonnais very friendly stopper located at the foot of Fourrière. Welcome and friendly and smiling service. Small card well stocked. The cuisine is tasty and the portions could not be more correct even on the menu. Reasonable Award. Everything was good from starter to dessert. Anything to have a good time. The Top,52
5.0,Lord U,May 5 2024,42,"Totally flawless, the local food, typically Lyonnaise, is a pure delight, both in terms of quality and quantity. The welcome from the staff is professional, smiling and available. The quality-price ratio reflects the image of this establishment: excellent. As for the location, it is ideal in old Lyon. My wife and children were delighted, and that is priceless.",52
5.0,Duchesse de Bre... M,November 5 2023,20,"Very friendly and authentic Lyonnais cork. We discovered local specialties, our favorite: the delicious and generous egg meurette! The service was perfect and attentive, the atmosphere very welcoming, a great Lyon experience. We are always delighted with Maîtres Restaurateurs restaurants, it is a guarantee of quality in all respects and a real reference",52
5.0,michael b,August 7 2023,1,"Not only is the location ideally located but, the welcome is more than pleasant, the team is very pleasant, smiling, shout out to our young waiter who took care of us (he will recognize himself, I am the man with the cane 😏) Let's get to the heart of the matter: the meal was just delicious, no false notes, quality and quantity were there. During your visit to Lyon, don't hesitate to go there. A must-see establishment. Go there smiling, life is more beautiful this way!!! See you soon",52
3.0,Mathilde K,February 24 2024,94,"The onion soup is fluffy and lacks ""gratin"". The quenelle is good but nothing more. In short, nothing to beat your ass about. The welcome is not particularly warm either. In short, move on. I don't know how this cork was able to obtain the label ""bouchon lyonnais"".",52
3.0,Whittlesford,February 23 2023,593,"This place is in just the spot to appeal to tourists, which could be a warning sign. But in fact the young staff run a perfectly good restaurant with reasonable prices. It's also full, even outside the tourist season. The feel of the place is definitely ""bouchon"" and the menu contains quite a bit of offal - and none the worse for that. The decor is a bit on the wacky side, especially upstairs but the staff cope well with it.",52
5.0,permia,December 9 2023,66269,"In the atmospheric Place in view of the stunning Cathedral we had one of the best dining experiences. Enhanced by outside seating and as the sun began to ebb. Opting for the traditional fare, everything was deliciously flavoursome. Accompanied by local wine. After a decent interval onwards to dessert, with coffee. It was a wonderful occasion, complemented by pleasant friendly staff and exceptional value.",52
5.0,Touch&Co,May 28 2024,15,"I thought I knew the andouillette ficelle well, but there...I tasted one...which made me say that in fact I had never eaten a real andouillette ficelle. A pure delight. Top culinary experience throughout the meal, and very welcoming staff.",52
5.0,MNF,November 11 2024,2,"Very friendly cork. Decor, welcome, service, kitchen... Everything was together for a great evening with friends. Especially the staff with the smile and humor it takes to make you feel comfortable.... E la cuisine .... the apron of sapper!!!!  Congratulations to the whole team",52
4.0,luis T,August 10 2024,391,"Friendly service Nice quiet terrace with room if you have children Lyon cork the quenelles are good and the rice pudding excellent Too bad for a traditional cork to have Ikea glasses, we made the remark to the waitress hoping that this bad point will be changed. France produces beautiful Duralex glasses 😉",52
5.0,Raphaël M,August 5 2023,1,"Tourist place with quality traditional dishes, well-prepared beef tartare, andouillette from a very good butcher's shop in Lyon. Rum baba with the bottle of rum. We had a great time. Very friendly staff.³",52
4.0,Chris G,December 29 2023,1459,"We had lunch with family in this Lyonnais restaurant located next to the cathedral. The welcome is pleasant, the staff are smiling and friendly. Fast and efficient service. The cuisine is made with fresh products and beautifully presented. We had the choice between 4 starters, 4 main courses and around ten desserts. The wine list offers a wide choice. The only downside is that the price is a little high. Between 29 and 42 euros for menus.",52
3.0,nuziders,June 4 2024,48,Friendly service but on the other hand the dishes are not at the level of what we expect from a Lyonnais cork. The eggs in meurette (Burgundy and not Lyonnais) are average. Uninteresting desserts. The wines chosen to accompany our dishes are more than average. The biggest doubt comes from the mineral water which really tasted like tap.,52
5.0,G M,December 17 2023,16,Small restaurant in a pleasant setting located right next to the cathedral The welcome was very friendly and the advice was sound (without pushing consumption). The dishes were excellent and generous portions. We will happily return there during our next stay in Lyon.,52
4.0,Chloe Mt,June 4 2024,187,"Friendly place representative of the restaurants of old Lyon. Pleasant staff (even if we were served by several different people, maybe too many).  Good egg meurette (a discovery for me), a good quenelle but which lacked a little taste in terms of the sauce. A plus for the revisited praline tart which I don't usually like because it was too sweet but here with fromage blanc, it made it lighter.  Address that must be tested!",52
5.0,sylvie d,November 13 2024,2,"We found this little cork, thanks to the comments on different sites and and and we were not disappointed, very friendly welcome and really good cuisine At the end of the dinner, we shared a few moments of conviviality with our table neighbors and that is nice Thank you again.",52
5.0,marie-hélène g,August 10 2024,3,"Discover this authentic Bouchon Lyonnais during a stroll in Old Lyon. A real treat for the taste buds, served by the friendly and smiling Nadège who out of passion for her region helped us in the continuation of our visit. Thank you. Do not miss this perfect place...",52
4.0,christophe L,December 15 2023,2945,A restaurant in front of St Jean Cathedral. Quality Lyonnaiseries. Fresh products. Modern presentation. A large selection of wines. High prices for a cork. Damage Good service.,52
5.0,Joris,March 3 2024,224,We had lunch this Sunday March 3 in this pretty golden stone room. We really liked the brioche sausage and beef cheek. Impeccable service and breathtaking view of the square and the cathedral! You gave us a great time! Best wishes !,52
4.0,alzira E,May 22 2024,5,"Perfect meal, a good Lyonnais cork there were 5 of us and we left happy The young waitress, although overwhelmed, listened to us and was pleasant. We will return with pleasure very soon Correct price Lots of people, so Don't forget to book because the restaurant is not very big",52
5.0,krisseb,October 13 2024,28,"A super Bouchon on Place St Jean where everything is generous from the welcome to the dishes! Thank you for this good time and for this little Macon that was offered to us while waiting for our table. Good job! You can go without hesitation, one thing is certain, we will come back.",52
5.0,Jean-christophe G,November 24 2024,1,"A first visit, but I assure you, it will not be the last. I have my habits in some Lyonnais establishments where I like the atmosphere there, but this one I did not know. We were immediately put in the mood thanks to the welcome of Nadège, Thomas and Coco without forgetting the others... Very good plates. Friendly and typical of the traffic jams. I'll go back either with friends or for business lunch. I recommend this place.",52
5.0,Tom J,March 9 2024,53,I dined here alone whilst in the city on business. It’s charming little place with views of the cathedral and square. Very friendly staff that kindly spoke English. I ordered the beef cheeks which were superb. Great beer as well. Very impressed.,52
5.0,Marie O,June 16 2024,5,"Succulent cuisine, impeccable service and smiling waitress: ideal cocktail for a wonderful family lunch! Kristina is particularly welcoming and helpful! Thank you for this pleasant moment and see you soon",52
5.0,Restaurant O'Gaïana,June 30 2024,24,"From reception to digestive everything was perfect! Careful service, homemade and super good food, a warm welcome by Nadège and his team Everything is there to have a good evening. The best Lyon stoppers we could make! Thank you.  Lyonnais Guadeloupe",52
5.0,0772nathds,September 28 2024,10,A great welcome A delicious cuisine The dishes are gourmet The setting is very “cork” we feel very well direct on the square and the cathedral And the whole team is sparkling and warm We can't wait to get back I highly recommend 💯,52
3.0,mshapiro99,December 11 2024,1654,"Nice resting spot after a lot of walking on the food tour. We fond a place to relax on the Lyon Cathedral plaza, with lots of tourists and other pedestrians milling about - a great place to rest our feet, breathe the crisp fresh air, watch the people, and catch up with our media.",52
5.0,Rhys S,July 19 2024,230,"Auberge des canuts was a real Les BOUCHONS LYONNAIS. Atmosphere was perfect. Staff were great. Wine and menu options were good. Enjoyed the Salade Lyonnaise, Cervelas pistache & Quenelle de brochet was great.",52
4.0,Roland S,May 25 2024,304,Auberge des canuts - Bouchon Lyonnais has an extensiv and autentic menu to choose from. Its nearby the cathedral Saint Jean in the old part.,52
5.0,Ana F,May 15 2024,3,"The food was amazing, we stayed outside and it is just in front of the cathedral so the views are great. The bouchon looks so cute also. The staff was really nice. The beef cheeks were my favourite.",52
5.0,Evrim B,November 15 2023,3,I was not sure at the first time when i see the menu but it is excellent tasteful dishes in here!! Also Luc was very friendly and help us a lot. I recommend here very much!,52
1.0,NTMI,November 25 2022,22,"Terrible! Very low quality. Too much salt in the starter, fried meat super heavy and bad fish. The cheesecake Is not a cheesecake. Will never go again",52
1.0,Kel,August 23 2022,15,Sat here with empty glasses for 20mins - staff not busy but not proactive …. Had dinner next door last night @ Brasserie Gabriel and had super service with yummy food .,52
4.0,TheGringoInXalapa,May 11 2022,140,Three of us had a reservation (a good idea) for an evening meal and were pleased with our choice. the location in front of the cathedral is attractive and tranquil. the food was very good,52
5.0,Ariana A,November 15 2021,2,"The restaurant was full, and we loved the atmosphere. Service was good and the waiting time reasonable.The food was delicious we tried several specialities of Lyon",52
5.0,Joann S,September 18 2020,10,"Truly wonderful ambience in the middle of the old town right next to the cathedral, and great service! The food and wine was lovely as well!",52
5.0,In50by50,November 3 2019,668,"I loved the location on the cathedral square, we had great service, the menu was extensive and the food was good. The only down side was having to move inside because of some drizzle. I recommend it highly.",52
1.0,Louis M,October 19 2019,11,The food is flavourless and a few days old... I had the worth lunch of my holidays there. Very disappointed A restaurant to avoid at any price.,52
1.0,daiana224,July 20 2019,170,Don’t go! It’s very dirty! We found a dead mouse under the table. Nobody clean! We ran away before order!,52
5.0,kingben,June 7 2019,5,"Good portions, delicious food & well located near the cathedral.  We had a 50% off with the fork app so it fit comfortably within a reasonable price range.",52
1.0,Jimmy,May 4 2019,1,"Very disappointing and unacceptable in the ""Capital of gastronomy"". No better than a cafeteria. Nothing that we ordered was decent. A la carte pricing is totally unreasonable.",52
3.0,Mai,November 12 2018,7,There's no much vegetarian option so I ordered a salty crepe with cheese and tomato. It didn't take too long and also came with a salad. The staff was nice and available when needed. A little bit expensive.,52
1.0,Lip C,October 10 2018,192,Nothing to do with the good cook that we can find in some places in Lyon   Don’t go here and pay for this 😡,52
4.0,dgnagle4,July 26 2018,823,"Lots of outdoor seating, always a good thing. I ordered the onion soup and a chicken burger. The soup arrived, and was good sized with bread and a salad. Fortunately, I was able to cancel the burger order. The soup was very good, rich, filled with onions. Great setting at a church's plaza, lots of people (and dog!) watching. I liked my lunch.",52
1.0,Aline_Andrade,December 28 2017,7,"Terrible. The waiter was rude, we have wait more than 1 hour to the food to arrive, when it arrived one of the dishes was wrong and when it came back, was with strand of hair on it. Really terrible service.",52
3.0,Douglas B,December 25 2017,810,We started with onion soup which was luck warm but good. My main course was a tripe sausage. I'll try anything and enjoyed this local specialty. Dessert was café gourmand (dessert assortment). Overall satisfied but very slow service.,52
1.0,Julien A,November 20 2017,2,The place to avoid due to:    - Expensive industrial dishes;   - Unpleasant servers;   - Tourist trap. I dislike this place.,52
5.0,Carol E,November 17 2017,56,"Managed to ditch the teenagers and have a romantic lunch just the two of us! Lovely food, relaxed service and very tasty wine.",52
4.0,Citizenandrew,August 7 2017,590,"Fantastic location on the square in front of the cathedral. Serves Lyon specialities. The salade lyonnaise was very good. My partner had a dish of lardons in a red wine sauce with a poached egg. Sounds a bit odd but the sauce was superb. We had quenelle for the first time. This was much nicer than the description of it online, very filling too. Service was good. Good lunch.",52
4.0,Peach P,May 31 2017,962,"Twice we went here for breakfast and each time it was good. The second time was a Sunday morning and the atmosphere was great. The staff is friendly, the bread, croissants pain au chocolate etc are freshly baked and the coffee strong. Highly recommended.",52
1.0,19Eric57,December 14 2024,2548,"It is exceedingly rare for me to be thrown out of a restaurant with such rudeness. And even if we are, no doubt, in the stress and crowds of the Festival of Lights, this kind of behavior is unacceptable. We arrived at two, on the day of the launch of the Festival of Lights. Our goal was to have an aperitif, participate in the sound and light on Place Saint-Jean and then return to the establishment for dinner. This restaurant has a good reputation and we spotted it. We entered the establishment and were greeted by a lovely young girl. But when we arrived in the main room, a very gruff matron made it clear to her attendant that there was no question of serving us... If we could have understood that the tables had to be prepared for dinner, this abrupt and particularly rude way of “throwing us without even looking at ourselves”, shocked us greatly. Definitive exit so...",52
5.0,Alain J,December 11 2024,1,Very welcome and quality Lyon cuisine. Apron of sapper and andouillette with a beautiful accompaniment. Rustic room in the spirit of the Lyon stopper. We had a great time.,52
5.0,ERIC T,December 11 2024,1,"Good welcome, smiling and funny staff, good time with very good food, restaurant ideally placed Perfect.",52
4.0,Papatoche,December 10 2024,124,"Lyonnais plug ideally placed. Typical dishes, affordable and hearty menus. Friendly setting and dishes ok despite the crowd (festival of lights)",52
5.0,Gaelle M,December 8 2024,4,"Super taste discovery 😋 a typical cork with delicious quality dishes 🥓 in good quantity on plates and very decent price! Responsive service despite the world, and very nice 🥰 I RECOMMEND 🥇",52
5.0,Frederic M,December 5 2024,18,"An evening during the festival of lights, booking at the last moment online, A team at the top, an extra meal 2 nights in a row, and a perfectly “normal” addition We will come back!!",52
5.0,Freedom07313450341,December 5 2024,1,"The place is warm , the staff friendly, nice and very good advice and delicious meal. I highly recommend it.",52
5.0,GEET63,November 30 2024,241,"Tasty cuisine. Dynamic, efficient and charming waitress. Good typical dishes. Perfect to discover the tradition.",52
4.0,Mathieu D,November 30 2024,2,"Very good time with friends, top service, reasonable note in tune with food and drinks. It is certain that I will go back through this typical traffic jam of the beautiful city of Lyon.",52
4.0,Régis P,November 26 2024,9,"Good lunch, nice decor, nice hostel, very friendly welcome but a little tight (lots of people) but served within a normal time despite the late hour and with a smile. Well-prepared, good quality dishes from Lyon.",52
5.0,Laurence C,November 22 2024,3,Excellent stopper. The menu is very hearty and very tasty. The service is perfect.l excellent welcome. I recommend more pkis,52
5.0,valérie w,November 18 2024,1,"Warm welcome, advice on both cooking and wine, very generous plates... for the first time in Lyon, it makes you want to come back for sure. See you soon!",52
5.0,Christian L,November 18 2024,1,"Real Lyon stopper The dishes are delicious, hearty and in the spirit of Lyon specialties The team of the service is at the small care We'll be back!",52
5.0,Selvam Gamet,November 14 2024,9,"A very good menu, and a real good traditional cuisine, ideally placed, remember to book on the other hand even at lunch to be sure",52
5.0,Marie D,November 12 2024,1,"A little tight, but a very welcoming and responsive team Well-structured organization of services I highly recommend",52
4.0,Joelle H,November 11 2024,4,"Excellent dishes but the crème brûlée deserves to have more taste. Very friendly servers, very warm and friendly setting, fast service",52
5.0,Muriel C,November 7 2024,4,"Meals on the terrace, excellent food served by friendly staff and with little care! Special mention with pistachioed cerela, mulled eggs and other rum baba!",52
5.0,Lucie B,November 7 2024,1,A warm and relaxed atmosphere...a treat on the plate...the pleasure of chatting with our table neighbors...and as a bonus the small arranged rum offered at the end of the meal!! An address to remember!!!,52
5.0,Lucie,November 7 2024,1,Place at the top With a plus the sun that day Service very good nice welcome And a very good kitchen I recommend it with firm eyes,52
5.0,Michelle B,October 22 2024,1,"Beautiful terrace at the foot of the cathedral  Beautiful setting, very welcome. Good cuisine, nice presentation and above all very appetizing My husband loved the calfskin.",52
5.0,Roving19387219787,October 16 2024,1,"Excellent place, very good food, and charming staff. I highly recommend. The Fondues of the Yaute Passage for Nordik Lyon",52
3.0,Bertrand G,October 15 2024,3,"A nice place to taste local specialties. Nevertheless, the ""factory"" type service can become decontaminating.",52
5.0,Sand21pa,October 14 2024,12,"A very friendly setting, Leader smiling waitresses and waitresses, and a treat on the plates! The ox cheek is exquisite.... we can go with our eyes closed.",52
5.0,contrair,October 13 2024,33,This is my first Lyon cheese. It was a great moment that I will not forget. 2 and a quarter hours of pure gastronomic happiness!,52
5.0,Sandrine W,September 24 2024,1,"A very nice discovery of the Lyon stopper. The kitchen was this excellent and the service l is equally .ideally located , a place to recommend",52
1.0,Max Max,September 22 2024,12,"Deplorable welcome of waiters and waitresses and thoughts moved we left directly after, better elsewhere",52
5.0,Lucas D,September 22 2024,3,"Typical cuisine Lyonnaise, very comforting. Little mention for the service by Fiona who deserves the trip Lucas and Boris",52
5.0,freedom 78,September 16 2024,72,This is a place ideally located in old Lyon to eat Lyon gastronomy with a staff with little care very attentive and pleasant,52
3.0,Alain P,September 8 2024,51,"My apron of sapper was I think warmed up, fresh and good Lyon salad, quenelle not very tasty. Friendly and efficient staff",52
5.0,Aurelie T,September 1 2024,1,"Great team, great place and top menu with wise advice for dishes and accompaniments. A beautiful family evening we recommend!",52
5.0,Ludovic R,August 26 2024,5,"Come to Lyon for Léon Bérard. We were looking where to eat and fell by chance, really not disappointed with the trip, enough to please the taste buds.",52
5.0,Philippe J,August 21 2024,3,"Great welcome, excellent meal really at the top, at the foot of St John's Cathedral. Typical Lyon dishes, very well made and succulent! We feasted!",52
4.0,Jean-Francois C,August 21 2024,2,Very nice lunch with good food. Friendly and smiling staff. Terrace service given the weather with views of the cathedral.,52
5.0,Steffen H,August 21 2024,11,Great service! All very fresh and super delicious! Staff Mega helpful and super correct. We can only recommend it. Top view of the Cathedale!,52
5.0,Aline F,July 17 2024,3,"We had a very pleasant time with family! We walked our cousins and introduced them to Lyon and its local gastronomy. This cork offers excellent local dishes made minute with good products. The terrace, although windy that day, offers an exceptional setting on Place Saint-Jean. This cork is worth a visit. Thank you!",52
5.0,Valérie B,July 15 2024,36,"We could not do better in terms of location, welcome, service , I spent , and yet only a pleasant time! Thank you!",52
5.0,Christian T,July 5 2024,51,"Very nice address on St John's Cathedral Square. Very nice team, quality products, real homemade, plates very well supplied at a very reasonable price Strongly recommend",52
5.0,david d,June 26 2024,1,On the Place St Jean a cork worthy of this name... home cooking made to perfection.... welcome to the top... terrace service with little care. I highly recommend....it deserves... The prices are very reasonable....they are waiting for you.,52
5.0,Andrée C,June 12 2024,3,A real Lyonnais cork. Quality cuisine offering traditional Lyonnais menus. Very well placed. Traffic jam atmosphere. Friendly welcome. We recommend. Eric and Andrée,52
5.0,Claudine M,June 9 2024,44,"Very good Lyonnaise cuisine in a real cork, master restaurateur We were very well received by our very friendly server.",52
4.0,mickey001,May 20 2024,193,Real Lyonnaise cuisine with quality products in a friendly setting. Booking is recommended. Good value for money.,52
2.0,Catherine A,May 19 2024,3,To avoid Mediocre food Tiny space It's a tourist trap... Disappointing Too bad because the reviews were rather favorable,52
5.0,Mf R,May 14 2024,9,"The perfect place to enjoy the setting of old Lyon, its shops and visit its traboules as well as St Jean Cathedral",52
5.0,Monique S,May 9 2024,20,"Fast service, charming staff and the food was delicious. Even though the restaurant was busy, the waiter showed us a table straight away. Quick and efficient.",52
4.0,Eric T,May 2 2024,6,"Nice welcome despite our late arrival (1:30 p.m.), refined and copious cuisine with the added offer of a doggy bag for our daughter who had not finished her dish, which avoids waste. Well done.",52
4.0,Lauralanan,April 30 2024,104,"Very well located, right next to the cathedral, small restaurant the warm atmosphere, with a friendly welcome. The quenelle was delicious! Good choice of wine by the glass.",52
5.0,jay_92i,April 11 2024,16,"Simple but tasty and perfectly executed dishes, jovial and authentic welcome, it was a pleasure to discover Lyon gastronomy in this real stopper.",52
5.0,claude21,April 3 2024,6,Lots of atmosphere and... warmth Excellent meal Heartwarming welcome I find it annoying to have to drag out my message to reach 100 letters!!,52
5.0,Lolo Ben,March 29 2024,35,"Top notch service, responsive, attentive and cuisine to match! The dishes are very good! Excellent value for money!🥇",52
5.0,Christiane C,March 24 2024,65,"Very good cuisine, careful and delicious dishes. efficient and friendly service. There were 6 of us and everyone was happy with this evening!",52
5.0,BackPacker503014,March 24 2024,1,Excellent Lyon specialties with local products. To advise and recommend to rediscover the gastronomy of our beautiful region. Very welcoming staff.,52
4.0,Ghilina,March 23 2024,15,"Great discovery, generous plates, fast service with very nice smiles. An address to remember. The waitress explains Lyon dishes well and offers you a typical Lyonnaise digestive.",52
5.0,Veronique M,March 18 2024,16,"We had a great time, we ate very well and enjoyed all the dishes. we do not forget to congratulate the staff for their kindness and professionalism. A table where we will come back. Don't hesitate to book",52
5.0,murielle b,March 16 2024,23,"Very good restaurant, extremely friendly staff, fast service and excellent Lyonnaise cuisine. Meurette eggs are 'killer' The quantity and quality of the 'top' plates",52
5.0,jean louis M,March 7 2024,3,"Very pleasant moment, warm welcome, great setting and pleasant atmosphere simple but delicious cuisine with quality products, perfect food and wine pairing",52
5.0,Jean-Jacques M,March 7 2024,8,"Typical cork. Very warm welcome with a choice of dishes sufficient to delight the taste buds. No disappointment at our table, the dishes were very well cooked. I recommend ++.",52
